filename,scene_label
pure_bio_0122.wav,0
pure_bio_0123.wav,0
pure_bio_0124.wav,0
pure_bio_0125.wav,0
pure_bio_0126.wav,0
pure_bio_0127.wav,0
pure_bio_0128.wav,0
pure_bio_0129.wav,0
pure_bio_0130.wav,0
pure_bio_0131.wav,0
pure_bio_0132.wav,0
pure_bio_0133.wav,0
pure_bio_0134.wav,0
pure_bio_0135.wav,0
pure_bio_0136.wav,0
pure_bio_0137.wav,0
pure_bio_0138.wav,0
pure_bio_0139.wav,0
pure_bio_0140.wav,0
pure_bio_0141.wav,0
pure_bio_0142.wav,0
pure_bio_0143.wav,0
pure_bio_0144.wav,0
pure_bio_0145.wav,0
pure_bio_0146.wav,0
pure_bio_0147.wav,0
pure_bio_0148.wav,0
pure_bio_0149.wav,0
pure_bio_0150.wav,0
pure_bio_0151.wav,0
pure_bio_0152.wav,0
pure_bio_0153.wav,0
pure_bio_0154.wav,0
pure_bio_0155.wav,0
pure_bio_0156.wav,0
pure_bio_0157.wav,0
pure_bio_0158.wav,0
pure_bio_0159.wav,0
pure_bio_0160.wav,0
pure_bio_0161.wav,0
pure_bio_0162.wav,0
pure_bio_0163.wav,0
pure_bio_0164.wav,0
pure_bio_0165.wav,0
pure_bio_0166.wav,0
pure_bio_0167.wav,0
pure_bio_0168.wav,0
pure_bio_0169.wav,0
pure_bio_0170.wav,0
pure_bio_0171.wav,0
pure_bio_0172.wav,0
pure_bio_0173.wav,0
pure_bio_0174.wav,0
pure_bio_0175.wav,0
pure_bio_0176.wav,0
pure_bio_0177.wav,0
pure_bio_0178.wav,0
pure_bio_0179.wav,0
pure_bio_0180.wav,0
pure_bio_0181.wav,0
pure_bio_0182.wav,0
pure_bio_0183.wav,0
pure_bio_0184.wav,0
pure_bio_0185.wav,0
pure_bio_0186.wav,0
pure_bio_0187.wav,0
pure_bio_0188.wav,0
pure_bio_0189.wav,0
pure_bio_0190.wav,0
pure_bio_0191.wav,0
pure_bio_0192.wav,0
pure_bio_0193.wav,0
pure_bio_0194.wav,0
pure_bio_0195.wav,0
pure_bio_0196.wav,0
pure_bio_0197.wav,0
pure_bio_0198.wav,0
pure_bio_0199.wav,0
pure_bio_0200.wav,0
pure_bio_0201.wav,0
pure_bio_0202.wav,0
pure_bio_0203.wav,0
pure_bio_0204.wav,0
pure_bio_0205.wav,0
pure_bio_0206.wav,0
pure_bio_0207.wav,0
pure_bio_0208.wav,0
pure_bio_0209.wav,0
pure_bio_0210.wav,0
pure_bio_0211.wav,0
pure_bio_0212.wav,0
pure_bio_0213.wav,0
pure_bio_0214.wav,0
pure_bio_0215.wav,0
pure_bio_0216.wav,0
pure_bio_0217.wav,0
pure_bio_0218.wav,0
pure_bio_0219.wav,0
pure_bio_0220.wav,0
pure_bio_0221.wav,0
pure_bio_0222.wav,0
pure_bio_0223.wav,0
pure_bio_0224.wav,0
pure_bio_0225.wav,0
pure_bio_0226.wav,0
pure_bio_0227.wav,0
pure_bio_0228.wav,0
pure_bio_0229.wav,0
pure_bio_0230.wav,0
pure_bio_0231.wav,0
pure_bio_0232.wav,0
pure_bio_0233.wav,0
pure_bio_0234.wav,0
pure_bio_0235.wav,0
pure_bio_0236.wav,0
pure_bio_0237.wav,0
pure_bio_0238.wav,0
pure_bio_0239.wav,0
pure_bio_0240.wav,0
pure_bio_0241.wav,0
pure_bio_0242.wav,0
pure_bio_0243.wav,0
pure_bio_0244.wav,0
pure_bio_0245.wav,0
pure_bio_0246.wav,0
pure_bio_0247.wav,0
pure_bio_0248.wav,0
pure_bio_0249.wav,0
pure_bio_0250.wav,0
pure_bio_0251.wav,0
pure_bio_0252.wav,0
pure_bio_0253.wav,0
pure_bio_0254.wav,0
pure_bio_0255.wav,0
pure_bio_0256.wav,0
pure_bio_0257.wav,0
pure_bio_0258.wav,0
pure_bio_0259.wav,0
pure_bio_0260.wav,0
pure_bio_0261.wav,0
pure_bio_0262.wav,0
pure_bio_0263.wav,0
pure_bio_0264.wav,0
pure_bio_0265.wav,0
pure_bio_0266.wav,0
pure_bio_0267.wav,0
pure_bio_0268.wav,0
pure_bio_0269.wav,0
pure_bio_0270.wav,0
pure_bio_0271.wav,0
pure_bio_0272.wav,0
pure_bio_0273.wav,0
pure_bio_0274.wav,0
pure_bio_0275.wav,0
pure_bio_0276.wav,0
pure_bio_0277.wav,0
pure_bio_0278.wav,0
pure_bio_0279.wav,0
pure_bio_0280.wav,0
pure_bio_0281.wav,0
pure_bio_0282.wav,0
pure_bio_0283.wav,0
pure_bio_0284.wav,0
pure_bio_0285.wav,0
pure_bio_0286.wav,0
pure_bio_0287.wav,0
pure_bio_0288.wav,0
pure_bio_0289.wav,0
pure_bio_0290.wav,0
pure_bio_0291.wav,0
pure_bio_0292.wav,0
pure_bio_0293.wav,0
pure_bio_0294.wav,0
pure_bio_0295.wav,0
pure_bio_0296.wav,0
pure_bio_0297.wav,0
pure_bio_0298.wav,0
pure_bio_0299.wav,0
pure_bio_0300.wav,0
pure_bio_0301.wav,0
pure_bio_0302.wav,0
pure_bio_0303.wav,0
pure_bio_0304.wav,0
pure_bio_0305.wav,0
pure_bio_0306.wav,0
pure_bio_0307.wav,0
pure_bio_0308.wav,0
pure_bio_0309.wav,0
pure_bio_0310.wav,0
pure_bio_0311.wav,0
pure_bio_0312.wav,0
pure_bio_0313.wav,0
pure_bio_0314.wav,0
pure_bio_0315.wav,0
pure_bio_0316.wav,0
pure_bio_0317.wav,0
pure_bio_0318.wav,0
pure_bio_0319.wav,0
pure_bio_0320.wav,0
pure_bio_0321.wav,0
pure_bio_0322.wav,0
pure_bio_0323.wav,0
pure_bio_0324.wav,0
pure_bio_0325.wav,0
pure_bio_0326.wav,0
pure_bio_0327.wav,0
pure_bio_0328.wav,0
pure_bio_0329.wav,0
pure_bio_0330.wav,0
pure_bio_0331.wav,0
pure_bio_0332.wav,0
pure_bio_0333.wav,0
pure_bio_0334.wav,0
pure_bio_0335.wav,0
pure_bio_0336.wav,0
pure_bio_0337.wav,0
pure_bio_0338.wav,0
pure_bio_0339.wav,0
pure_bio_0340.wav,0
pure_bio_0341.wav,0
pure_bio_0342.wav,0
pure_bio_0343.wav,0
pure_bio_0344.wav,0
pure_bio_0345.wav,0
pure_bio_0346.wav,0
pure_bio_0347.wav,0
pure_bio_0348.wav,0
pure_bio_0349.wav,0
pure_bio_0350.wav,0
pure_bio_0351.wav,0
pure_bio_0352.wav,0
pure_bio_0353.wav,0
pure_bio_0354.wav,0
pure_bio_0355.wav,0
pure_bio_0356.wav,0
pure_bio_0357.wav,0
pure_bio_0358.wav,0
pure_bio_0359.wav,0
pure_bio_0360.wav,0
pure_bio_0361.wav,0
pure_bio_0362.wav,0
pure_bio_0363.wav,0
pure_bio_0364.wav,0
pure_bio_0365.wav,0
pure_bio_0366.wav,0
pure_bio_0367.wav,0
pure_bio_0368.wav,0
pure_bio_0369.wav,0
pure_bio_0370.wav,0
pure_bio_0371.wav,0
pure_bio_0372.wav,0
pure_bio_0373.wav,0
pure_bio_0374.wav,0
pure_bio_0375.wav,0
pure_bio_0376.wav,0
pure_bio_0377.wav,0
pure_bio_0378.wav,0
pure_bio_0379.wav,0
pure_bio_0380.wav,0
pure_bio_0381.wav,0
pure_bio_0382.wav,0
pure_bio_0383.wav,0
pure_bio_0384.wav,0
pure_bio_0385.wav,0
pure_bio_0386.wav,0
pure_bio_0387.wav,0
pure_bio_0388.wav,0
pure_bio_0389.wav,0
pure_bio_0390.wav,0
pure_bio_0391.wav,0
pure_bio_0392.wav,0
pure_bio_0393.wav,0
pure_bio_0394.wav,0
pure_bio_0395.wav,0
pure_bio_0396.wav,0
pure_bio_0397.wav,0
pure_bio_0398.wav,0
pure_bio_0399.wav,0
pure_bio_0400.wav,0
pure_bio_0401.wav,0
pure_bio_0402.wav,0
pure_bio_0403.wav,0
pure_bio_0404.wav,0
pure_bio_0405.wav,0
pure_bio_0406.wav,0
pure_bio_0407.wav,0
pure_bio_0408.wav,0
pure_bio_0409.wav,0
pure_bio_0410.wav,0
pure_bio_0411.wav,0
pure_bio_0412.wav,0
pure_bio_0413.wav,0
pure_bio_0414.wav,0
pure_bio_0415.wav,0
pure_bio_0416.wav,0
pure_bio_0417.wav,0
pure_bio_0418.wav,0
pure_bio_0419.wav,0
pure_bio_0420.wav,0
pure_bio_0421.wav,0
pure_bio_0422.wav,0
pure_bio_0423.wav,0
pure_bio_0424.wav,0
pure_bio_0425.wav,0
pure_bio_0426.wav,0
pure_bio_0427.wav,0
pure_bio_0428.wav,0
pure_bio_0429.wav,0
pure_bio_0430.wav,0
pure_bio_0431.wav,0
pure_bio_0432.wav,0
pure_bio_0433.wav,0
pure_bio_0434.wav,0
pure_bio_0435.wav,0
pure_bio_0436.wav,0
pure_bio_0437.wav,0
pure_bio_0438.wav,0
pure_bio_0439.wav,0
pure_bio_0440.wav,0
pure_bio_0441.wav,0
pure_bio_0442.wav,0
pure_bio_0443.wav,0
pure_bio_0444.wav,0
pure_bio_0445.wav,0
pure_bio_0446.wav,0
pure_bio_0447.wav,0
pure_bio_0448.wav,0
pure_bio_0449.wav,0
pure_bio_0450.wav,0
pure_bio_0451.wav,0
pure_bio_0452.wav,0
pure_bio_0453.wav,0
pure_bio_0454.wav,0
pure_bio_0455.wav,0
pure_bio_0456.wav,0
pure_bio_0457.wav,0
pure_bio_0458.wav,0
pure_bio_0459.wav,0
pure_bio_0460.wav,0
pure_bio_0461.wav,0
pure_bio_0462.wav,0
pure_bio_0463.wav,0
pure_bio_0464.wav,0
pure_bio_0465.wav,0
pure_bio_0466.wav,0
pure_bio_0467.wav,0
pure_bio_0468.wav,0
pure_bio_0469.wav,0
pure_bio_0470.wav,0
pure_bio_0471.wav,0
pure_bio_0472.wav,0
pure_bio_0473.wav,0
pure_bio_0474.wav,0
pure_bio_0475.wav,0
pure_bio_0476.wav,0
pure_bio_0477.wav,0
pure_bio_0478.wav,0
pure_bio_0479.wav,0
pure_bio_0480.wav,0
pure_bio_0481.wav,0
pure_bio_0482.wav,0
pure_bio_0483.wav,0
pure_bio_0484.wav,0
pure_bio_0485.wav,0
pure_bio_0486.wav,0
pure_bio_0487.wav,0
pure_bio_0488.wav,0
pure_bio_0489.wav,0
pure_bio_0490.wav,0
pure_bio_0491.wav,0
pure_bio_0492.wav,0
pure_bio_0493.wav,0
pure_bio_0494.wav,0
pure_bio_0495.wav,0
pure_bio_0496.wav,0
pure_bio_0497.wav,0
pure_bio_0498.wav,0
pure_bio_0499.wav,0
pure_bio_0500.wav,0
pure_bio_0501.wav,0
pure_bio_0502.wav,0
pure_bio_0503.wav,0
pure_bio_0504.wav,0
pure_bio_0505.wav,0
pure_bio_0506.wav,0
pure_bio_0507.wav,0
pure_bio_0508.wav,0
pure_bio_0509.wav,0
pure_bio_0510.wav,0
pure_bio_0511.wav,0
pure_bio_0512.wav,0
pure_bio_0513.wav,0
pure_bio_0514.wav,0
pure_bio_0515.wav,0
pure_bio_0516.wav,0
pure_bio_0517.wav,0
pure_bio_0518.wav,0
pure_bio_0519.wav,0
pure_bio_0520.wav,0
pure_bio_0521.wav,0
pure_bio_0522.wav,0
pure_bio_0523.wav,0
pure_bio_0524.wav,0
pure_bio_0525.wav,0
pure_bio_0526.wav,0
pure_bio_0527.wav,0
pure_bio_0528.wav,0
pure_bio_0529.wav,0
pure_bio_0530.wav,0
pure_bio_0531.wav,0
pure_bio_0532.wav,0
pure_bio_0533.wav,0
pure_bio_0534.wav,0
pure_bio_0535.wav,0
pure_bio_0536.wav,0
pure_bio_0537.wav,0
pure_bio_0538.wav,0
pure_bio_0539.wav,0
pure_bio_0540.wav,0
pure_bio_0541.wav,0
pure_bio_0542.wav,0
pure_bio_0543.wav,0
pure_bio_0544.wav,0
pure_bio_0545.wav,0
pure_bio_0546.wav,0
pure_bio_0547.wav,0
pure_bio_0548.wav,0
pure_bio_0549.wav,0
pure_bio_0550.wav,0
pure_bio_0551.wav,0
pure_bio_0552.wav,0
pure_bio_0553.wav,0
pure_bio_0554.wav,0
pure_bio_0555.wav,0
pure_bio_0556.wav,0
pure_bio_0557.wav,0
pure_bio_0558.wav,0
pure_bio_0559.wav,0
pure_bio_0560.wav,0
pure_bio_0561.wav,0
pure_bio_0562.wav,0
pure_bio_0563.wav,0
pure_bio_0564.wav,0
pure_bio_0565.wav,0
pure_bio_0566.wav,0
pure_bio_0567.wav,0
pure_bio_0568.wav,0
pure_bio_0569.wav,0
pure_bio_0570.wav,0
pure_bio_0571.wav,0
pure_bio_0572.wav,0
pure_bio_0573.wav,0
pure_bio_0574.wav,0
pure_bio_0575.wav,0
pure_bio_0576.wav,0
pure_bio_0577.wav,0
pure_bio_0578.wav,0
pure_bio_0579.wav,0
pure_bio_0580.wav,0
pure_bio_0581.wav,0
pure_bio_0582.wav,0
pure_bio_0583.wav,0
pure_bio_0584.wav,0
pure_bio_0585.wav,0
pure_bio_0586.wav,0
pure_bio_0587.wav,0
pure_bio_0588.wav,0
pure_bio_0589.wav,0
pure_bio_0590.wav,0
pure_bio_0591.wav,0
pure_bio_0592.wav,0
pure_bio_0593.wav,0
pure_bio_0594.wav,0
pure_bio_0595.wav,0
pure_bio_0596.wav,0
pure_bio_0597.wav,0
pure_bio_0598.wav,0
pure_bio_0599.wav,0
pure_bio_0600.wav,0
pure_bio_0601.wav,0
pure_bio_0602.wav,0
pure_bio_0603.wav,0
pure_bio_0604.wav,0
pure_bio_0605.wav,0
pure_bio_0606.wav,0
pure_bio_0607.wav,0
pure_bio_0608.wav,0
pure_bio_0609.wav,0
pure_bio_0610.wav,0
pure_bio_0611.wav,0
pure_bio_0612.wav,0
pure_bio_0613.wav,0
pure_bio_0614.wav,0
pure_bio_0615.wav,0
pure_bio_0616.wav,0
pure_bio_0617.wav,0
pure_bio_0618.wav,0
pure_bio_0619.wav,0
pure_bio_0620.wav,0
pure_bio_0621.wav,0
pure_bio_0622.wav,0
pure_bio_0623.wav,0
pure_bio_0624.wav,0
pure_bio_0625.wav,0
pure_bio_0626.wav,0
pure_bio_0627.wav,0
pure_bio_0628.wav,0
pure_bio_0629.wav,0
pure_bio_0630.wav,0
pure_bio_0631.wav,0
pure_bio_0632.wav,0
pure_bio_0633.wav,0
pure_bio_0634.wav,0
pure_bio_0635.wav,0
pure_bio_0636.wav,0
pure_bio_0637.wav,0
pure_bio_0638.wav,0
pure_bio_0639.wav,0
pure_bio_0640.wav,0
pure_bio_0641.wav,0
pure_bio_0642.wav,0
pure_bio_0643.wav,0
pure_bio_0644.wav,0
pure_bio_0645.wav,0
pure_bio_0646.wav,0
pure_bio_0647.wav,0
pure_bio_0648.wav,0
pure_bio_0649.wav,0
pure_bio_0650.wav,0
pure_bio_0651.wav,0
pure_bio_0652.wav,0
pure_bio_0653.wav,0
pure_bio_0654.wav,0
pure_bio_0655.wav,0
pure_bio_0656.wav,0
pure_bio_0657.wav,0
pure_bio_0658.wav,0
pure_bio_0659.wav,0
pure_bio_0660.wav,0
pure_bio_0661.wav,0
pure_bio_0662.wav,0
pure_bio_0663.wav,0
pure_bio_0664.wav,0
pure_bio_0665.wav,0
pure_bio_0666.wav,0
pure_bio_0667.wav,0
pure_bio_0668.wav,0
pure_bio_0669.wav,0
pure_bio_0670.wav,0
pure_bio_0671.wav,0
pure_bio_0672.wav,0
pure_bio_0673.wav,0
pure_bio_0674.wav,0
pure_bio_0675.wav,0
pure_bio_0676.wav,0
pure_bio_0677.wav,0
pure_bio_0678.wav,0
pure_bio_0679.wav,0
pure_bio_0680.wav,0
pure_bio_0681.wav,0
pure_bio_0682.wav,0
pure_bio_0683.wav,0
pure_bio_0684.wav,0
pure_bio_0685.wav,0
pure_bio_0686.wav,0
pure_bio_0687.wav,0
pure_bio_0688.wav,0
pure_bio_0689.wav,0
pure_bio_0690.wav,0
pure_bio_0691.wav,0
pure_bio_0692.wav,0
pure_bio_0693.wav,0
pure_bio_0694.wav,0
pure_bio_0695.wav,0
pure_bio_0696.wav,0
pure_bio_0697.wav,0
pure_bio_0698.wav,0
pure_bio_0699.wav,0
pure_bio_0700.wav,0
pure_bio_0701.wav,0
pure_bio_0702.wav,0
pure_bio_0703.wav,0
pure_bio_0704.wav,0
pure_bio_0705.wav,0
pure_bio_0706.wav,0
pure_bio_0707.wav,0
pure_bio_0708.wav,0
pure_bio_0709.wav,0
pure_bio_0710.wav,0
pure_bio_0711.wav,0
pure_bio_0712.wav,0
pure_bio_0713.wav,0
pure_bio_0714.wav,0
pure_bio_0715.wav,0
pure_bio_0716.wav,0
pure_bio_0717.wav,0
pure_bio_0718.wav,0
pure_bio_0719.wav,0
pure_bio_0720.wav,0
pure_bio_0721.wav,0
pure_bio_0722.wav,0
pure_bio_0723.wav,0
pure_bio_0724.wav,0
pure_bio_0725.wav,0
pure_bio_0726.wav,0
pure_bio_0727.wav,0
pure_bio_0728.wav,0
pure_bio_0729.wav,0
pure_bio_0730.wav,0
pure_bio_0731.wav,0
pure_bio_0732.wav,0
pure_bio_0733.wav,0
pure_bio_0734.wav,0
pure_bio_0735.wav,0
pure_bio_0736.wav,0
pure_bio_0737.wav,0
pure_bio_0738.wav,0
pure_bio_0739.wav,0
pure_bio_0740.wav,0
pure_bio_0741.wav,0
pure_bio_0742.wav,0
pure_bio_0743.wav,0
pure_bio_0744.wav,0
pure_bio_0745.wav,0
pure_bio_0746.wav,0
pure_bio_0747.wav,0
pure_bio_0748.wav,0
pure_bio_0749.wav,0
pure_bio_0750.wav,0
pure_bio_0751.wav,0
pure_bio_0752.wav,0
pure_bio_0753.wav,0
pure_bio_0754.wav,0
pure_bio_0755.wav,0
pure_bio_0756.wav,0
pure_bio_0757.wav,0
pure_bio_0758.wav,0
pure_bio_0759.wav,0
pure_bio_0760.wav,0
pure_bio_0761.wav,0
pure_bio_0762.wav,0
pure_bio_0763.wav,0
pure_bio_0764.wav,0
pure_bio_0765.wav,0
pure_bio_0766.wav,0
pure_bio_0767.wav,0
pure_bio_0768.wav,0
pure_bio_0769.wav,0
pure_bio_0770.wav,0
pure_bio_0771.wav,0
pure_bio_0772.wav,0
pure_bio_0773.wav,0
pure_bio_0774.wav,0
pure_bio_0775.wav,0
pure_bio_0776.wav,0
pure_bio_0777.wav,0
pure_bio_0778.wav,0
pure_bio_0779.wav,0
pure_bio_0780.wav,0
pure_bio_0781.wav,0
pure_bio_0782.wav,0
pure_bio_0783.wav,0
pure_bio_0784.wav,0
pure_bio_0785.wav,0
pure_bio_0786.wav,0
pure_bio_0787.wav,0
pure_bio_0788.wav,0
pure_bio_0789.wav,0
pure_bio_0790.wav,0
pure_bio_0791.wav,0
pure_bio_0792.wav,0
pure_bio_0793.wav,0
pure_bio_0794.wav,0
pure_bio_0795.wav,0
pure_bio_0796.wav,0
pure_bio_0797.wav,0
pure_bio_0798.wav,0
pure_bio_0799.wav,0
pure_bio_0800.wav,0
pure_bio_0801.wav,0
pure_bio_0802.wav,0
pure_bio_0803.wav,0
pure_bio_0804.wav,0
pure_bio_0805.wav,0
pure_bio_0806.wav,0
pure_bio_0807.wav,0
pure_bio_0808.wav,0
pure_bio_0809.wav,0
pure_bio_0810.wav,0
pure_bio_0811.wav,0
pure_bio_0812.wav,0
pure_bio_0813.wav,0
pure_bio_0814.wav,0
pure_bio_0815.wav,0
pure_bio_0816.wav,0
pure_bio_0817.wav,0
pure_bio_0818.wav,0
pure_bio_0819.wav,0
pure_bio_0820.wav,0
pure_bio_0821.wav,0
pure_bio_0822.wav,0
pure_bio_0823.wav,0
pure_bio_0824.wav,0
pure_bio_0825.wav,0
pure_bio_0826.wav,0
pure_bio_0827.wav,0
pure_bio_0828.wav,0
pure_bio_0829.wav,0
pure_bio_0830.wav,0
pure_bio_0831.wav,0
pure_bio_0832.wav,0
pure_bio_0833.wav,0
pure_bio_0834.wav,0
pure_bio_0835.wav,0
pure_bio_0836.wav,0
pure_bio_0837.wav,0
pure_bio_0838.wav,0
pure_bio_0839.wav,0
pure_bio_0840.wav,0
pure_bio_0841.wav,0
pure_bio_0842.wav,0
pure_bio_0843.wav,0
pure_bio_0844.wav,0
pure_bio_0845.wav,0
pure_bio_0846.wav,0
pure_bio_0847.wav,0
pure_bio_0848.wav,0
pure_bio_0849.wav,0
pure_bio_0850.wav,0
pure_bio_0851.wav,0
pure_bio_0852.wav,0
pure_bio_0853.wav,0
pure_bio_0854.wav,0
pure_bio_0855.wav,0
pure_bio_0856.wav,0
pure_bio_0857.wav,0
pure_bio_0858.wav,0
pure_bio_0859.wav,0
pure_bio_0860.wav,0
pure_bio_0861.wav,0
pure_bio_0862.wav,0
pure_bio_0863.wav,0
pure_bio_0864.wav,0
pure_bio_0865.wav,0
pure_bio_0866.wav,0
pure_bio_0867.wav,0
pure_bio_0868.wav,0
pure_bio_0869.wav,0
pure_bio_0870.wav,0
pure_bio_0871.wav,0
pure_bio_0872.wav,0
pure_bio_0873.wav,0
pure_bio_0874.wav,0
pure_bio_0875.wav,0
pure_bio_0876.wav,0
pure_bio_0877.wav,0
pure_bio_0878.wav,0
pure_bio_0879.wav,0
pure_bio_0880.wav,0
pure_bio_0881.wav,0
pure_bio_0882.wav,0
pure_bio_0883.wav,0
pure_bio_0884.wav,0
pure_bio_0885.wav,0
pure_bio_0886.wav,0
pure_bio_0887.wav,0
pure_bio_0888.wav,0
pure_bio_0889.wav,0
pure_bio_0890.wav,0
pure_bio_0891.wav,0
pure_bio_0892.wav,0
pure_bio_0893.wav,0
pure_bio_0894.wav,0
pure_bio_0895.wav,0
pure_bio_0896.wav,0
pure_bio_0897.wav,0
pure_bio_0898.wav,0
pure_bio_0899.wav,0
pure_bio_0900.wav,0
pure_bio_0901.wav,0
pure_bio_0902.wav,0
pure_bio_0903.wav,0
pure_bio_0904.wav,0
pure_bio_0905.wav,0
pure_bio_0906.wav,0
pure_bio_0907.wav,0
pure_bio_0908.wav,0
pure_bio_0909.wav,0
pure_bio_0910.wav,0
pure_bio_0911.wav,0
pure_bio_0912.wav,0
pure_bio_0913.wav,0
pure_bio_0914.wav,0
pure_bio_0915.wav,0
pure_bio_0916.wav,0
pure_bio_0917.wav,0
pure_bio_0918.wav,0
pure_bio_0919.wav,0
pure_bio_0920.wav,0
pure_bio_0921.wav,0
pure_bio_0922.wav,0
pure_bio_0923.wav,0
pure_bio_0924.wav,0
pure_bio_0925.wav,0
pure_bio_0926.wav,0
pure_bio_0927.wav,0
pure_bio_0928.wav,0
pure_bio_0929.wav,0
pure_bio_0930.wav,0
pure_bio_0931.wav,0
pure_bio_0932.wav,0
pure_bio_0933.wav,0
pure_bio_0934.wav,0
pure_bio_0935.wav,0
pure_bio_0936.wav,0
pure_bio_0937.wav,0
pure_bio_0938.wav,0
pure_bio_0939.wav,0
pure_bio_0940.wav,0
pure_bio_0941.wav,0
pure_bio_0942.wav,0
pure_bio_0943.wav,0
pure_bio_0944.wav,0
pure_bio_0945.wav,0
pure_bio_0946.wav,0
pure_bio_0947.wav,0
pure_bio_0948.wav,0
pure_bio_0949.wav,0
pure_bio_0950.wav,0
pure_bio_0951.wav,0
pure_bio_0952.wav,0
pure_bio_0953.wav,0
pure_bio_0954.wav,0
pure_bio_0955.wav,0
pure_bio_0956.wav,0
pure_bio_0957.wav,0
pure_bio_0958.wav,0
pure_bio_0959.wav,0
pure_bio_0960.wav,0
pure_bio_0961.wav,0
pure_bio_0962.wav,0
pure_bio_0963.wav,0
pure_bio_0964.wav,0
pure_bio_0965.wav,0
pure_bio_0966.wav,0
pure_bio_0967.wav,0
pure_bio_0968.wav,0
pure_bio_0969.wav,0
pure_bio_0970.wav,0
pure_bio_0971.wav,0
pure_bio_0972.wav,0
pure_bio_0973.wav,0
pure_bio_0974.wav,0
pure_bio_0975.wav,0
pure_bio_0976.wav,0
pure_bio_0977.wav,0
pure_bio_0978.wav,0
pure_bio_0979.wav,0
pure_bio_0980.wav,0
pure_bio_0981.wav,0
pure_bio_0982.wav,0
pure_bio_0983.wav,0
pure_bio_0984.wav,0
pure_bio_0985.wav,0
pure_bio_0986.wav,0
pure_bio_0987.wav,0
pure_bio_0988.wav,0
pure_bio_0989.wav,0
pure_bio_0990.wav,0
pure_bio_0991.wav,0
pure_bio_0992.wav,0
pure_bio_0993.wav,0
pure_bio_0994.wav,0
pure_bio_0995.wav,0
pure_bio_0996.wav,0
pure_bio_0997.wav,0
