filename,scene_label,bio_prop,antro_prop,geo_prop
curated_bio_0034.wav,0,0.8056058456621885,0.09719707716890574,0.09719707716890574
curated_bio_0035.wav,0,0.7478754348290866,0.1260622825854567,0.1260622825854567
curated_bio_0036.wav,0,0.6372602636355397,0.18136986818223017,0.18136986818223017
curated_bio_0037.wav,0,0.785948476094522,0.107025761952739,0.107025761952739
curated_bio_0038.wav,0,0.7874845851421575,0.10625770742892127,0.10625770742892127
curated_bio_0039.wav,0,0.8017503706700414,0.0991248146649793,0.0991248146649793
curated_bio_0040.wav,0,0.8362044375932327,0.08189778120338365,0.08189778120338365
curated_bio_0041.wav,0,0.7790887467461473,0.11045562662692637,0.11045562662692637
curated_bio_0042.wav,0,0.8732328645207912,0.06338356773960441,0.06338356773960441
curated_bio_0043.wav,0,0.6421945373713213,0.17890273131433937,0.17890273131433937
curated_bio_0044.wav,0,0.6329680422729771,0.18351597886351145,0.18351597886351145
curated_bio_0045.wav,0,0.75452920248512,0.12273539875744,0.12273539875744
curated_bio_0046.wav,0,0.7972349431742296,0.1013825284128852,0.1013825284128852
curated_bio_0047.wav,0,0.7384857373340008,0.1307571313329996,0.1307571313329996
curated_bio_0048.wav,0,0.6438436620228607,0.17807816898856965,0.17807816898856965
curated_bio_0049.wav,0,0.7956236931141605,0.10218815344291976,0.10218815344291976
curated_bio_0050.wav,0,0.7963298213894714,0.1018350893052643,0.1018350893052643
curated_bio_0051.wav,0,0.7014812206753931,0.14925938966230345,0.14925938966230345
curated_bio_0052.wav,0,0.7507167714975479,0.12464161425122605,0.12464161425122605
curated_bio_0053.wav,0,0.8424878202121736,0.0787560898939132,0.0787560898939132
curated_bio_0054.wav,0,0.6239161732229184,0.18804191338854082,0.18804191338854082
curated_bio_0055.wav,0,0.8154651600913446,0.09226741995432769,0.09226741995432769
curated_bio_0056.wav,0,0.6787480074429251,0.16062599627853746,0.16062599627853746
curated_bio_0057.wav,0,0.8826948804777573,0.058652559761121326,0.058652559761121326
curated_bio_0058.wav,0,0.6557025728050132,0.1721487135974934,0.1721487135974934
curated_bio_0059.wav,0,0.6861633369297645,0.15691833153511775,0.15691833153511775
curated_bio_0060.wav,0,0.7532580598073937,0.12337097009630316,0.12337097009630316
curated_bio_0061.wav,0,0.8767236823230002,0.06163815883849988,0.06163815883849988
curated_bio_0062.wav,0,0.8020822828182057,0.09895885859089715,0.09895885859089715
curated_bio_0063.wav,0,0.8426557309989632,0.07867213450051841,0.07867213450051841
curated_bio_0064.wav,0,0.8015135453867702,0.09924322730661489,0.09924322730661489
curated_bio_0065.wav,0,0.6856790193446065,0.15716049032769674,0.15716049032769674
curated_bio_0066.wav,0,0.8588905254562837,0.07055473727185813,0.07055473727185813
curated_bio_0067.wav,0,0.8094267014393018,0.09528664928034908,0.09528664928034908
curated_bio_0068.wav,0,0.7775115754981532,0.1112442122509234,0.1112442122509234
curated_bio_0069.wav,0,0.7913764244489517,0.10431178777552413,0.10431178777552413
curated_bio_0070.wav,0,0.6420363038390798,0.17898184808046008,0.17898184808046008
curated_bio_0071.wav,0,0.6070217541043292,0.19648912294783538,0.19648912294783538
curated_bio_0072.wav,0,0.8252005299354223,0.08739973503228887,0.08739973503228887
curated_bio_0073.wav,0,0.6816665372758999,0.15916673136205006,0.15916673136205006
curated_bio_0074.wav,0,0.6108845351264957,0.19455773243675217,0.19455773243675217
curated_bio_0075.wav,0,0.8965711348159822,0.05171443259200892,0.05171443259200892
curated_bio_0076.wav,0,0.7595400766941622,0.12022996165291888,0.12022996165291888
curated_bio_0077.wav,0,0.6317772735479242,0.18411136322603788,0.18411136322603788
curated_bio_0078.wav,0,0.7684947470940018,0.11575262645299911,0.11575262645299911
curated_bio_0079.wav,0,0.6010688546942684,0.1994655726528658,0.1994655726528658
curated_bio_0080.wav,0,0.72212500118385,0.13893749940807498,0.13893749940807498
curated_bio_0081.wav,0,0.6184777970525085,0.19076110147374575,0.19076110147374575
curated_bio_0082.wav,0,0.6530500169070377,0.17347499154648116,0.17347499154648116
curated_bio_0083.wav,0,0.8153623506649607,0.09231882466751967,0.09231882466751967
curated_bio_0084.wav,0,0.84785619631575,0.07607190184212498,0.07607190184212498
curated_bio_0085.wav,0,0.8802384761614653,0.059880761919267333,0.059880761919267333
curated_bio_0086.wav,0,0.7357395498909546,0.1321302250545227,0.1321302250545227
curated_bio_0087.wav,0,0.6403050252540217,0.17984748737298917,0.17984748737298917
curated_bio_0088.wav,0,0.6735255627849673,0.16323721860751633,0.16323721860751633
curated_bio_0089.wav,0,0.8451589088179992,0.07742054559100042,0.07742054559100042
curated_bio_0090.wav,0,0.8447606830803251,0.07761965845983743,0.07761965845983743
curated_bio_0091.wav,0,0.8926699372055948,0.05366503139720258,0.05366503139720258
curated_bio_0092.wav,0,0.6579094814981636,0.17104525925091818,0.17104525925091818
curated_bio_0093.wav,0,0.6281713778285467,0.18591431108572665,0.18591431108572665
curated_bio_0094.wav,0,0.8333906457048804,0.08330467714755979,0.08330467714755979
curated_bio_0095.wav,0,0.6428306207783551,0.17858468961082247,0.17858468961082247
curated_bio_0096.wav,0,0.7857335594759715,0.10713322026201427,0.10713322026201427
curated_bio_0097.wav,0,0.8551402756264375,0.07242986218678127,0.07242986218678127
curated_bio_0098.wav,0,0.6297522840425025,0.18512385797874875,0.18512385797874875
curated_bio_0099.wav,0,0.6065822073822604,0.19670889630886979,0.19670889630886979
curated_bio_0100.wav,0,0.6852566243333762,0.1573716878333119,0.1573716878333119
curated_bio_0101.wav,0,0.8730675914629653,0.06346620426851735,0.06346620426851735
curated_bio_0102.wav,0,0.6460413094097771,0.17697934529511145,0.17697934529511145
curated_bio_0103.wav,0,0.694787468798346,0.15260626560082702,0.15260626560082702
curated_bio_0104.wav,0,0.8188551924730361,0.09057240376348197,0.09057240376348197
curated_bio_0105.wav,0,0.6125224837393863,0.19373875813030683,0.19373875813030683
curated_bio_0106.wav,0,0.8799105814773793,0.060044709261310336,0.060044709261310336
curated_bio_0107.wav,0,0.6965068795239404,0.1517465602380298,0.1517465602380298
curated_bio_0108.wav,0,0.8966105393356156,0.051694730332192185,0.051694730332192185
curated_bio_0109.wav,0,0.8274428943647124,0.0862785528176438,0.0862785528176438
curated_bio_0110.wav,0,0.8180268669292251,0.09098656653538745,0.09098656653538745
curated_bio_0111.wav,0,0.7436899452719605,0.12815502736401974,0.12815502736401974
curated_bio_0112.wav,0,0.7470964152310288,0.12645179238448562,0.12645179238448562
curated_bio_0113.wav,0,0.8557492014229272,0.0721253992885364,0.0721253992885364
curated_bio_0114.wav,0,0.7780990003953849,0.11095049980230753,0.11095049980230753
curated_bio_0115.wav,0,0.722834067771272,0.138582966114364,0.138582966114364
curated_bio_0116.wav,0,0.815796357040255,0.0921018214798725,0.0921018214798725
curated_bio_0117.wav,0,0.7051422309385946,0.1474288845307027,0.1474288845307027
curated_bio_0118.wav,0,0.684409465204736,0.157795267397632,0.157795267397632
curated_bio_0119.wav,0,0.7201342765144627,0.13993286174276864,0.13993286174276864
curated_bio_0120.wav,0,0.8864734784386434,0.05676326078067828,0.05676326078067828
curated_bio_0121.wav,0,0.852204447608911,0.0738977761955445,0.0738977761955445
curated_bio_0122.wav,0,0.7899097452227378,0.10504512738863109,0.10504512738863109
curated_bio_0123.wav,0,0.784634314533346,0.10768284273332701,0.10768284273332701
curated_bio_0124.wav,0,0.7800583677269535,0.10997081613652326,0.10997081613652326
curated_bio_0125.wav,0,0.7427442097596798,0.1286278951201601,0.1286278951201601
curated_bio_0126.wav,0,0.7961857173351338,0.10190714133243312,0.10190714133243312
curated_bio_0127.wav,0,0.6852659835726618,0.1573670082136691,0.1573670082136691
curated_bio_0128.wav,0,0.8630477656361267,0.06847611718193664,0.06847611718193664
curated_bio_0129.wav,0,0.8698500074532065,0.06507499627339675,0.06507499627339675
curated_bio_0130.wav,0,0.891815383696219,0.05409230815189048,0.05409230815189048
curated_bio_0131.wav,0,0.8923688278237307,0.05381558608813464,0.05381558608813464
curated_bio_0132.wav,0,0.8076062795484897,0.09619686022575513,0.09619686022575513
curated_bio_0133.wav,0,0.8676329164798229,0.06618354176008856,0.06618354176008856
curated_bio_0134.wav,0,0.867509965929672,0.066245017035164,0.066245017035164
curated_bio_0135.wav,0,0.621283977443141,0.1893580112784295,0.1893580112784295
curated_bio_0136.wav,0,0.7847763392849447,0.10761183035752764,0.10761183035752764
curated_bio_0137.wav,0,0.8249947504873787,0.08750262475631065,0.08750262475631065
curated_bio_0138.wav,0,0.612959475704577,0.1935202621477115,0.1935202621477115
curated_bio_0139.wav,0,0.7907605279711886,0.10461973601440572,0.10461973601440572
curated_bio_0140.wav,0,0.7448538507170852,0.1275730746414574,0.1275730746414574
curated_bio_0141.wav,0,0.7872564811392302,0.1063717594303849,0.1063717594303849
curated_bio_0142.wav,0,0.8874584727775994,0.056270763611200314,0.056270763611200314
curated_bio_0143.wav,0,0.615284259343005,0.1923578703284975,0.1923578703284975
curated_bio_0144.wav,0,0.8663735003822728,0.0668132498088636,0.0668132498088636
curated_bio_0145.wav,0,0.8930732711742078,0.05346336441289612,0.05346336441289612
curated_bio_0146.wav,0,0.8428549832475304,0.0785725083762348,0.0785725083762348
curated_bio_0147.wav,0,0.8945824468938488,0.0527087765530756,0.0527087765530756
curated_bio_0148.wav,0,0.8528748334364358,0.07356258328178211,0.07356258328178211
curated_bio_0149.wav,0,0.7921766761602661,0.10391166191986695,0.10391166191986695
curated_bio_0150.wav,0,0.8221806534553115,0.08890967327234423,0.08890967327234423
curated_bio_0151.wav,0,0.6847576518973357,0.15762117405133214,0.15762117405133214
curated_bio_0152.wav,0,0.7466242573455356,0.1266878713272322,0.1266878713272322
curated_bio_0153.wav,0,0.7506272086392789,0.12468639568036055,0.12468639568036055
curated_bio_0154.wav,0,0.6846269392856733,0.15768653035716335,0.15768653035716335
curated_bio_0155.wav,0,0.7296530063686666,0.1351734968156667,0.1351734968156667
curated_bio_0156.wav,0,0.6980939163232678,0.1509530418383661,0.1509530418383661
curated_bio_0157.wav,0,0.8382976700155064,0.08085116499224682,0.08085116499224682
curated_bio_0158.wav,0,0.8605879410192208,0.06970602949038962,0.06970602949038962
curated_bio_0159.wav,0,0.71544900055306,0.14227549972346998,0.14227549972346998
curated_bio_0160.wav,0,0.7541869525496577,0.12290652372517114,0.12290652372517114
curated_bio_0161.wav,0,0.8183750905076208,0.0908124547461896,0.0908124547461896
curated_bio_0162.wav,0,0.8293248943012732,0.0853375528493634,0.0853375528493634
curated_bio_0163.wav,0,0.8121839359983483,0.09390803200082587,0.09390803200082587
curated_bio_0164.wav,0,0.6545131059827721,0.17274344700861394,0.17274344700861394
curated_bio_0165.wav,0,0.7406543063616525,0.12967284681917374,0.12967284681917374
curated_bio_0166.wav,0,0.6715534070898855,0.16422329645505723,0.16422329645505723
curated_bio_0167.wav,0,0.8367941612193224,0.08160291939033881,0.08160291939033881
curated_bio_0168.wav,0,0.6542188529212221,0.17289057353938897,0.17289057353938897
curated_bio_0169.wav,0,0.8708037768265724,0.0645981115867138,0.0645981115867138
curated_bio_0170.wav,0,0.7166546713168651,0.14167266434156744,0.14167266434156744
curated_bio_0171.wav,0,0.7148393563039657,0.14258032184801717,0.14258032184801717
curated_bio_0172.wav,0,0.8930226793836452,0.053488660308177394,0.053488660308177394
curated_bio_0173.wav,0,0.86201856355274,0.06899071822363001,0.06899071822363001
curated_bio_0174.wav,0,0.6155333394176065,0.19223333029119677,0.19223333029119677
curated_bio_0175.wav,0,0.7033060813617125,0.14834695931914377,0.14834695931914377
curated_bio_0176.wav,0,0.730608646194481,0.13469567690275952,0.13469567690275952
curated_bio_0177.wav,0,0.6107745562398403,0.19461272188007983,0.19461272188007983
curated_bio_0178.wav,0,0.8873294724714341,0.05633526376428294,0.05633526376428294
curated_bio_0179.wav,0,0.879235746095707,0.06038212695214651,0.06038212695214651
curated_bio_0180.wav,0,0.6507705817688022,0.1746147091155989,0.1746147091155989
curated_bio_0181.wav,0,0.867031119229372,0.06648444038531398,0.06648444038531398
curated_bio_0182.wav,0,0.7461867406229075,0.12690662968854627,0.12690662968854627
curated_bio_0183.wav,0,0.8322891854825556,0.0838554072587222,0.0838554072587222
curated_bio_0184.wav,0,0.6197024946901912,0.19014875265490438,0.19014875265490438
curated_bio_0185.wav,0,0.618584943075215,0.19070752846239247,0.19070752846239247
curated_bio_0186.wav,0,0.6307585779326409,0.18462071103367955,0.18462071103367955
curated_bio_0187.wav,0,0.8776489227556421,0.06117553862217895,0.06117553862217895
curated_bio_0188.wav,0,0.6602240419637289,0.16988797901813557,0.16988797901813557
curated_bio_0189.wav,0,0.7604927344194938,0.11975363279025308,0.11975363279025308
curated_bio_0190.wav,0,0.769853588486997,0.11507320575650148,0.11507320575650148
curated_bio_0191.wav,0,0.663525062069338,0.16823746896533098,0.16823746896533098
curated_bio_0192.wav,0,0.6537021399457922,0.1731489300271039,0.1731489300271039
curated_bio_0193.wav,0,0.6713350621469848,0.1643324689265076,0.1643324689265076
curated_bio_0194.wav,0,0.6167669874570896,0.1916165062714552,0.1916165062714552
curated_bio_0195.wav,0,0.8092202077756149,0.09538989611219256,0.09538989611219256
curated_bio_0196.wav,0,0.6382543816134747,0.18087280919326265,0.18087280919326265
curated_bio_0197.wav,0,0.8607223579369725,0.06963882103151375,0.06963882103151375
curated_bio_0198.wav,0,0.6601222845166023,0.16993885774169887,0.16993885774169887
curated_bio_0199.wav,0,0.6526777204533389,0.17366113977333053,0.17366113977333053
curated_bio_0200.wav,0,0.6115039382115861,0.19424803089420695,0.19424803089420695
curated_bio_0201.wav,0,0.7337200315558637,0.13313998422206813,0.13313998422206813
curated_bio_0202.wav,0,0.6849126833901482,0.1575436583049259,0.1575436583049259
curated_bio_0203.wav,0,0.6945823171919813,0.15270884140400937,0.15270884140400937
curated_bio_0204.wav,0,0.83804316131809,0.08097841934095501,0.08097841934095501
curated_bio_0205.wav,0,0.8766730990512912,0.0616634504743544,0.0616634504743544
curated_bio_0206.wav,0,0.6912312636561262,0.1543843681719369,0.1543843681719369
curated_bio_0207.wav,0,0.739757126966796,0.13012143651660202,0.13012143651660202
curated_bio_0208.wav,0,0.6809231872779231,0.15953840636103844,0.15953840636103844
curated_bio_0209.wav,0,0.7796452327178863,0.11017738364105684,0.11017738364105684
curated_bio_0210.wav,0,0.8088108077347081,0.09559459613264593,0.09559459613264593
curated_bio_0211.wav,0,0.779119602975527,0.11044019851223652,0.11044019851223652
curated_bio_0212.wav,0,0.7071159805674231,0.14644200971628846,0.14644200971628846
curated_bio_0213.wav,0,0.6334273057454513,0.18328634712727437,0.18328634712727437
curated_bio_0214.wav,0,0.8597870120784417,0.07010649396077917,0.07010649396077917
curated_bio_0215.wav,0,0.6957590769819035,0.15212046150904823,0.15212046150904823
curated_bio_0216.wav,0,0.8498009824251669,0.07509950878741656,0.07509950878741656
curated_bio_0217.wav,0,0.6364116460083016,0.1817941769958492,0.1817941769958492
curated_bio_0218.wav,0,0.6756562956427763,0.16217185217861185,0.16217185217861185
curated_bio_0219.wav,0,0.8857798445668671,0.057110077716566454,0.057110077716566454
curated_bio_0220.wav,0,0.7589295532787353,0.12053522336063233,0.12053522336063233
curated_bio_0221.wav,0,0.7115208591873442,0.1442395704063279,0.1442395704063279
curated_bio_0222.wav,0,0.8349754232253319,0.08251228838733404,0.08251228838733404
curated_bio_0223.wav,0,0.8261271272867754,0.0869364363566123,0.0869364363566123
curated_bio_0224.wav,0,0.795935852892252,0.102032073553874,0.102032073553874
curated_bio_0225.wav,0,0.8705415235313285,0.06472923823433574,0.06472923823433574
curated_bio_0226.wav,0,0.7787697303846507,0.11061513480767465,0.11061513480767465
curated_bio_0227.wav,0,0.8054755049840956,0.0972622475079522,0.0972622475079522
curated_bio_0228.wav,0,0.7121209349158355,0.14393953254208225,0.14393953254208225
curated_bio_0229.wav,0,0.8691301854366789,0.06543490728166057,0.06543490728166057
curated_bio_0230.wav,0,0.7257301922036472,0.1371349038981764,0.1371349038981764
curated_bio_0231.wav,0,0.602481727032267,0.1987591364838665,0.1987591364838665
curated_bio_0232.wav,0,0.6378737539375612,0.1810631230312194,0.1810631230312194
curated_bio_0233.wav,0,0.7031198274291337,0.14844008628543315,0.14844008628543315
curated_bio_0234.wav,0,0.6050639619460079,0.19746801902699607,0.19746801902699607
curated_bio_0235.wav,0,0.8187561075310198,0.0906219462344901,0.0906219462344901
curated_bio_0236.wav,0,0.7834058930032173,0.10829705349839136,0.10829705349839136
curated_bio_0237.wav,0,0.6642088552083147,0.16789557239584263,0.16789557239584263
curated_bio_0238.wav,0,0.8268768216801838,0.08656158915990808,0.08656158915990808
curated_bio_0239.wav,0,0.6915663236382259,0.15421683818088705,0.15421683818088705
curated_bio_0240.wav,0,0.7919753623997194,0.10401231880014028,0.10401231880014028
curated_bio_0241.wav,0,0.8743882976888671,0.06280585115556647,0.06280585115556647
curated_bio_0242.wav,0,0.8801137168497294,0.059943141575135306,0.059943141575135306
curated_bio_0243.wav,0,0.838198793200333,0.08090060339983352,0.08090060339983352
curated_bio_0244.wav,0,0.8860396620926032,0.056980168953698396,0.056980168953698396
curated_bio_0245.wav,0,0.7834505627257718,0.10827471863711408,0.10827471863711408
curated_bio_0246.wav,0,0.8715282330275798,0.06423588348621012,0.06423588348621012
curated_bio_0247.wav,0,0.8320376997609927,0.08398115011950363,0.08398115011950363
curated_bio_0248.wav,0,0.8535984501634523,0.07320077491827387,0.07320077491827387
curated_bio_0249.wav,0,0.7245721767751347,0.13771391161243263,0.13771391161243263
curated_bio_0250.wav,0,0.7497321170454867,0.12513394147725665,0.12513394147725665
curated_bio_0251.wav,0,0.7763595202903694,0.11182023985481532,0.11182023985481532
curated_bio_0252.wav,0,0.834315268089162,0.082842365955419,0.082842365955419
curated_bio_0253.wav,0,0.6021728816429778,0.1989135591785111,0.1989135591785111
curated_bio_0254.wav,0,0.6003011067470337,0.19984944662648313,0.19984944662648313
curated_bio_0255.wav,0,0.8077424892475745,0.09612875537621274,0.09612875537621274
curated_bio_0256.wav,0,0.7681424147442303,0.11592879262788486,0.11592879262788486
curated_bio_0257.wav,0,0.8179327855455298,0.09103360722723508,0.09103360722723508
curated_bio_0258.wav,0,0.6942188961502205,0.15289055192488976,0.15289055192488976
curated_bio_0259.wav,0,0.6382669459855951,0.18086652700720246,0.18086652700720246
curated_bio_0260.wav,0,0.7610368890880828,0.11948155545595862,0.11948155545595862
curated_bio_0261.wav,0,0.8570538048017468,0.07147309759912662,0.07147309759912662
curated_bio_0262.wav,0,0.72032691384513,0.13983654307743498,0.13983654307743498
curated_bio_0263.wav,0,0.6070651867572562,0.1964674066213719,0.1964674066213719
curated_bio_0264.wav,0,0.7950299272234902,0.1024850363882549,0.1024850363882549
curated_bio_0265.wav,0,0.8456427428412847,0.07717862857935764,0.07717862857935764
curated_bio_0266.wav,0,0.698900783760569,0.15054960811971552,0.15054960811971552
curated_bio_0267.wav,0,0.6236624929242337,0.18816875353788315,0.18816875353788315
curated_bio_0268.wav,0,0.7090655307789618,0.14546723461051908,0.14546723461051908
curated_bio_0269.wav,0,0.6812764291057819,0.15936178544710905,0.15936178544710905
curated_bio_0270.wav,0,0.7376960759647029,0.13115196201764856,0.13115196201764856
curated_bio_0271.wav,0,0.6835614661331745,0.15821926693341276,0.15821926693341276
curated_bio_0272.wav,0,0.8221048885569707,0.08894755572151464,0.08894755572151464
curated_bio_0273.wav,0,0.7127340257427046,0.1436329871286477,0.1436329871286477
curated_bio_0274.wav,0,0.8475123521819259,0.07624382390903706,0.07624382390903706
curated_bio_0275.wav,0,0.6610650268602613,0.16946748656986937,0.16946748656986937
curated_bio_0276.wav,0,0.8423105728679943,0.07884471356600287,0.07884471356600287
curated_bio_0277.wav,0,0.7648075333554241,0.11759623332228797,0.11759623332228797
curated_bio_0278.wav,0,0.6471703833893857,0.17641480830530715,0.17641480830530715
curated_bio_0279.wav,0,0.8527821837576128,0.07360890812119358,0.07360890812119358
curated_bio_0280.wav,0,0.6142528600543259,0.19287356997283706,0.19287356997283706
curated_bio_0281.wav,0,0.6727553502216445,0.16362232488917777,0.16362232488917777
curated_bio_0282.wav,0,0.7567823855945138,0.12160880720274309,0.12160880720274309
curated_bio_0283.wav,0,0.6980802913906823,0.15095985430465886,0.15095985430465886
curated_bio_0284.wav,0,0.7297460827937272,0.1351269586031364,0.1351269586031364
curated_bio_0285.wav,0,0.83234895825291,0.083825520873545,0.083825520873545
curated_bio_0286.wav,0,0.8467320877653566,0.07663395611732171,0.07663395611732171
curated_bio_0287.wav,0,0.8422730234851988,0.07886348825740058,0.07886348825740058
curated_bio_0288.wav,0,0.6724638514521823,0.16376807427390883,0.16376807427390883
curated_bio_0289.wav,0,0.8549340023106156,0.07253299884469222,0.07253299884469222
curated_bio_0290.wav,0,0.7871397680062824,0.10643011599685881,0.10643011599685881
curated_bio_0291.wav,0,0.7262148410529068,0.1368925794735466,0.1368925794735466
curated_bio_0292.wav,0,0.843793817848151,0.0781030910759245,0.0781030910759245
curated_bio_0293.wav,0,0.6414821098571238,0.17925894507143808,0.17925894507143808
curated_bio_0294.wav,0,0.7296478398017313,0.13517608009913434,0.13517608009913434
curated_bio_0295.wav,0,0.8690301077483797,0.06548494612581013,0.06548494612581013
curated_bio_0296.wav,0,0.6908249679496083,0.15458751602519583,0.15458751602519583
curated_bio_0297.wav,0,0.7738012637365639,0.11309936813171806,0.11309936813171806
curated_bio_0298.wav,0,0.7356088639302312,0.13219556803488441,0.13219556803488441
curated_bio_0299.wav,0,0.7327851614945816,0.1336074192527092,0.1336074192527092
curated_bio_0300.wav,0,0.611999758152466,0.194000120923767,0.194000120923767
curated_bio_0301.wav,0,0.8421684096227554,0.0789157951886223,0.0789157951886223
curated_bio_0302.wav,0,0.7679083694735442,0.11604581526322788,0.11604581526322788
curated_bio_0303.wav,0,0.8834582298447231,0.058270885077638446,0.058270885077638446
curated_bio_0304.wav,0,0.8214463769655451,0.08927681151722744,0.08927681151722744
curated_bio_0305.wav,0,0.8864904994625344,0.05675475026873278,0.05675475026873278
curated_bio_0306.wav,0,0.7605100266282943,0.11974498668585287,0.11974498668585287
curated_bio_0307.wav,0,0.8655291244096577,0.06723543779517116,0.06723543779517116
curated_bio_0308.wav,0,0.8392122927721456,0.0803938536139272,0.0803938536139272
curated_bio_0309.wav,0,0.675693952144451,0.16215302392777448,0.16215302392777448
curated_bio_0310.wav,0,0.8115767505193452,0.0942116247403274,0.0942116247403274
curated_bio_0311.wav,0,0.7027577201913303,0.14862113990433484,0.14862113990433484
curated_bio_0312.wav,0,0.6442128024112265,0.17789359879438676,0.17789359879438676
curated_bio_0313.wav,0,0.7550816456172867,0.12245917719135663,0.12245917719135663
curated_bio_0314.wav,0,0.886503873570828,0.056748063214585975,0.056748063214585975
curated_bio_0315.wav,0,0.796819155197822,0.10159042240108901,0.10159042240108901
curated_bio_0316.wav,0,0.7332052801111071,0.13339735994444646,0.13339735994444646
curated_bio_0317.wav,0,0.7640827061699138,0.1179586469150431,0.1179586469150431
curated_bio_0318.wav,0,0.6158608215114648,0.1920695892442676,0.1920695892442676
curated_bio_0319.wav,0,0.7679477620242914,0.11602611898785431,0.11602611898785431
curated_bio_0320.wav,0,0.8666735837264117,0.06666320813679416,0.06666320813679416
curated_bio_0321.wav,0,0.7287708677818396,0.13561456610908018,0.13561456610908018
curated_bio_0322.wav,0,0.6516169748045304,0.1741915125977348,0.1741915125977348
curated_bio_0323.wav,0,0.8413243275666871,0.07933783621665647,0.07933783621665647
curated_bio_0324.wav,0,0.6672573860116666,0.1663713069941667,0.1663713069941667
curated_bio_0325.wav,0,0.8413795543303582,0.07931022283482092,0.07931022283482092
curated_bio_0326.wav,0,0.7794505142983073,0.11027474285084637,0.11027474285084637
curated_bio_0327.wav,0,0.6744685794624905,0.16276571026875475,0.16276571026875475
curated_bio_0328.wav,0,0.6786576865192253,0.16067115674038734,0.16067115674038734
curated_bio_0329.wav,0,0.6655623161164683,0.16721884194176584,0.16721884194176584
curated_bio_0330.wav,0,0.69385533956128,0.15307233021936,0.15307233021936
curated_bio_0331.wav,0,0.6997071823110154,0.15014640884449232,0.15014640884449232
curated_bio_0332.wav,0,0.7883451214777301,0.10582743926113497,0.10582743926113497
curated_bio_0333.wav,0,0.8584613448334725,0.07076932758326376,0.07076932758326376
curated_bio_0334.wav,0,0.7412847684591509,0.12935761577042454,0.12935761577042454
curated_bio_0335.wav,0,0.6289347913721091,0.18553260431394547,0.18553260431394547
curated_bio_0336.wav,0,0.6475421483065946,0.1762289258467027,0.1762289258467027
curated_bio_0337.wav,0,0.7026563539321001,0.14867182303394993,0.14867182303394993
curated_bio_0338.wav,0,0.6611522342277135,0.16942388288614324,0.16942388288614324
curated_bio_0339.wav,0,0.8110433132828161,0.09447834335859195,0.09447834335859195
curated_bio_0340.wav,0,0.8987258559383977,0.050637072030801145,0.050637072030801145
