filename,scene_label,scene_name,bio_class,antro_class,geo_class,bio_proportion,antro_proportion,geo_proportion
scene0_bio_dominated_0031.wav,0,bio_dominated,hen,door_wood_creaks,sea_waves,0.6674701803313968,0.2097426540470003,0.12278716562160279
scene0_bio_dominated_0032.wav,0,bio_dominated,clapping,car_horn,sea_waves,0.777233742049205,0.005858585683461646,0.2169076722673332
scene0_bio_dominated_0033.wav,0,bio_dominated,crickets,fireworks,wind,0.8877102435093172,0.06261177962712552,0.04967797686355731
scene0_bio_dominated_0034.wav,0,bio_dominated,chirping_birds,drinking_sipping,thunderstorm,0.617151790505408,0.28088620865543273,0.10196200083915932
scene0_bio_dominated_0035.wav,0,bio_dominated,clapping,brushing_teeth,water_drops,0.640825597862612,0.049457326094024714,0.3097170760433634
scene0_bio_dominated_0036.wav,0,bio_dominated,pig,drinking_sipping,crackling_fire,0.7353379522768926,0.2176840409016854,0.04697800682142204
scene0_bio_dominated_0037.wav,0,bio_dominated,pig,clock_tick,wind,0.9183844869461306,0.041483686074617505,0.0401318269792518
scene0_bio_dominated_0038.wav,0,bio_dominated,clapping,engine,wind,0.7463069470787933,0.15443603070731132,0.09925702221389532
scene0_bio_dominated_0039.wav,0,bio_dominated,rooster,toilet_flush,thunderstorm,0.9058515256844489,0.07362543119896975,0.02052304311658124
scene0_bio_dominated_0040.wav,0,bio_dominated,clapping,can_opening,crackling_fire,0.9918840967515075,0.005571540341050065,0.0025443629074425327
scene0_bio_dominated_0041.wav,0,bio_dominated,clapping,footsteps,wind,0.9185861478306683,0.04272226710280275,0.03869158506652905
scene0_bio_dominated_0042.wav,0,bio_dominated,dog,church_bells,water_drops,0.9301577846421789,0.046716679303524924,0.023125536054296073
scene0_bio_dominated_0043.wav,0,bio_dominated,rooster,airplane,thunderstorm,0.7452881150449473,0.07118721133055632,0.1835246736244962
scene0_bio_dominated_0044.wav,0,bio_dominated,cow,keyboard_typing,crackling_fire,0.8273795084471108,0.1582407739263309,0.014379717626558274
scene0_bio_dominated_0045.wav,0,bio_dominated,cow,train,crackling_fire,0.7416674784691705,0.15082202094954575,0.10751050058128364
scene0_bio_dominated_0046.wav,0,bio_dominated,snoring,hand_saw,thunderstorm,0.8520367434736709,0.14652430955062712,0.0014389469757019797
scene0_bio_dominated_0047.wav,0,bio_dominated,sneezing,church_bells,wind,0.7626061786284786,0.166815248432981,0.07057857293854046
scene0_bio_dominated_0048.wav,0,bio_dominated,pig,clock_tick,crackling_fire,0.9296674770716897,0.02318128140388576,0.04715124152442458
scene0_bio_dominated_0049.wav,0,bio_dominated,hen,engine,rain,0.7616760119449246,0.004190958080875733,0.23413302997419963
scene0_bio_dominated_0050.wav,0,bio_dominated,crying_baby,fireworks,crackling_fire,0.8491575899838721,0.0024269163470753844,0.1484154936690524
scene0_bio_dominated_0051.wav,0,bio_dominated,rooster,pouring_water,thunderstorm,0.5551833487782011,0.0077623774016945665,0.43705427382010437
scene0_bio_dominated_0052.wav,0,bio_dominated,crow,airplane,thunderstorm,0.8172391922235082,0.07903590877350979,0.10372489900298229
scene0_bio_dominated_0053.wav,0,bio_dominated,sneezing,chainsaw,sea_waves,0.8751724521620864,0.07814127005867177,0.04668627777924195
scene0_bio_dominated_0054.wav,0,bio_dominated,cat,hand_saw,sea_waves,0.9306225940711867,0.03619779191896697,0.0331796140098463
scene0_bio_dominated_0055.wav,0,bio_dominated,cat,car_horn,rain,0.8274894158829573,0.06596652017143718,0.10654406394560546
scene0_bio_dominated_0056.wav,0,bio_dominated,coughing,door_wood_creaks,sea_waves,0.9617445953303416,0.033036217851116184,0.005219186818542279
scene0_bio_dominated_0057.wav,0,bio_dominated,clapping,pouring_water,sea_waves,0.8483291534383631,0.1010154923558989,0.050655354205737836
scene0_bio_dominated_0058.wav,0,bio_dominated,coughing,glass_breaking,wind,0.8282037782626676,0.1361148159751007,0.03568140576223159
scene0_bio_dominated_0059.wav,0,bio_dominated,crickets,train,rain,0.7623122891039402,0.05206766083294064,0.18562005006311905
scene0_bio_dominated_0060.wav,0,bio_dominated,clapping,church_bells,sea_waves,0.7022319947775597,0.226583230730992,0.07118477449144842
scene0_bio_dominated_0061.wav,0,bio_dominated,dog,pouring_water,crackling_fire,0.8122508515684209,0.024513233306274463,0.16323591512530464
scene0_bio_dominated_0062.wav,0,bio_dominated,cat,washing_machine,crackling_fire,0.8917069991131504,0.019165053470024073,0.08912794741682548
scene0_bio_dominated_0063.wav,0,bio_dominated,frog,door_wood_creaks,sea_waves,0.7912986511937323,0.06419175385617679,0.14450959495009094
scene0_bio_dominated_0064.wav,0,bio_dominated,hen,train,sea_waves,0.9597991951366687,0.024130808458926054,0.01606999640440535
scene0_bio_dominated_0065.wav,0,bio_dominated,dog,church_bells,rain,0.9289566910022098,0.00822396084597405,0.06281934815181613
scene0_bio_dominated_0066.wav,0,bio_dominated,clapping,washing_machine,wind,0.87676927696907,0.11155501413244048,0.011675708898489581
scene0_bio_dominated_0067.wav,0,bio_dominated,chirping_birds,door_wood_creaks,sea_waves,0.8011275019818057,0.1500467949588778,0.0488257030593163
scene0_bio_dominated_0068.wav,0,bio_dominated,dog,hand_saw,water_drops,0.8825110844854479,0.09856230742435963,0.0189266080901923
scene0_bio_dominated_0069.wav,0,bio_dominated,coughing,church_bells,wind,0.6874016546375095,0.19788581664314117,0.11471252871934941
scene0_bio_dominated_0070.wav,0,bio_dominated,breathing,door_wood_creaks,crackling_fire,0.8711151550346184,0.03421045510431086,0.0946743898610707
scene0_bio_dominated_0071.wav,0,bio_dominated,sneezing,engine,water_drops,0.8847082214140632,0.05543639317388955,0.05985538541204719
scene0_bio_dominated_0072.wav,0,bio_dominated,sheep,can_opening,thunderstorm,0.8137893386138999,0.16920279902693802,0.017007862359162032
scene0_bio_dominated_0073.wav,0,bio_dominated,dog,car_horn,thunderstorm,0.7282115511305081,0.011070836472236003,0.260717612397256
scene0_bio_dominated_0074.wav,0,bio_dominated,dog,train,sea_waves,0.746787799791601,0.14781687334663246,0.10539532686176649
scene0_bio_dominated_0075.wav,0,bio_dominated,snoring,clock_alarm,crackling_fire,0.7570666670721246,0.008744621632737063,0.23418871129513832
scene0_bio_dominated_0076.wav,0,bio_dominated,coughing,clock_tick,rain,0.6012134778043883,0.2185183028993518,0.18026821929625997
scene0_bio_dominated_0077.wav,0,bio_dominated,crying_baby,toilet_flush,water_drops,0.8535487791622048,0.10523507430491111,0.04121614653288401
scene0_bio_dominated_0078.wav,0,bio_dominated,rooster,door_wood_creaks,sea_waves,0.8080497606451278,0.0448062925802838,0.14714394677458856
scene0_bio_dominated_0079.wav,0,bio_dominated,hen,door_wood_knock,crackling_fire,0.9290629714098493,0.045862226591157004,0.025074801998993763
scene0_bio_dominated_0080.wav,0,bio_dominated,insects,washing_machine,sea_waves,0.6723700540891961,0.16855524561359747,0.1590747002972063
scene0_bio_dominated_0081.wav,0,bio_dominated,cat,church_bells,rain,0.9311869679884165,0.012986101138154254,0.05582693087342922
scene0_bio_dominated_0082.wav,0,bio_dominated,sneezing,mouse_click,water_drops,0.8000146998092953,0.02613570886488936,0.17384959132581537
scene0_bio_dominated_0083.wav,0,bio_dominated,clapping,clock_tick,crackling_fire,0.9225798792974765,0.05209484220959293,0.025325278492930547
scene0_bio_dominated_0084.wav,0,bio_dominated,clapping,siren,thunderstorm,0.6244270200963478,0.0398847338046929,0.33568824609895925
scene0_bio_dominated_0085.wav,0,bio_dominated,frog,chainsaw,crackling_fire,0.9374357096313425,0.009670795488169506,0.052893494880488036
scene0_bio_dominated_0086.wav,0,bio_dominated,dog,footsteps,thunderstorm,0.5637744988475344,0.12857713033297832,0.30764837081948726
scene0_bio_dominated_0087.wav,0,bio_dominated,crickets,helicopter,rain,0.8898062820598218,0.04647019587143202,0.06372352206874618
scene0_bio_dominated_0088.wav,0,bio_dominated,sheep,engine,sea_waves,0.8772063146761406,0.002233652510705178,0.1205600328131542
scene0_bio_dominated_0089.wav,0,bio_dominated,coughing,mouse_click,crackling_fire,0.7424452278028966,0.16835975591207636,0.08919501628502711
scene0_bio_dominated_0090.wav,0,bio_dominated,clapping,airplane,crackling_fire,0.934994726094528,0.03101109460847327,0.033994179296998724
scene0_bio_dominated_0091.wav,0,bio_dominated,crickets,car_horn,crackling_fire,0.979407652817229,0.008257251868513837,0.012335095314256967
scene0_bio_dominated_0092.wav,0,bio_dominated,frog,siren,rain,0.9229714021759137,0.03721887661834269,0.039809721205743644
scene0_bio_dominated_0093.wav,0,bio_dominated,sneezing,door_wood_creaks,thunderstorm,0.8319124488643239,0.0802402483257464,0.08784730280992963
scene0_bio_dominated_0094.wav,0,bio_dominated,coughing,chainsaw,thunderstorm,0.8831902615539192,0.11124227178421636,0.005567466661864356
scene0_bio_dominated_0095.wav,0,bio_dominated,rooster,airplane,crackling_fire,0.8398114620750017,0.03548930276973443,0.1246992351552639
scene0_bio_dominated_0096.wav,0,bio_dominated,dog,mouse_click,wind,0.7135770605042653,0.1536439272853724,0.1327790122103623
scene0_bio_dominated_0097.wav,0,bio_dominated,laughing,washing_machine,water_drops,0.9157498626687676,0.04226910893105426,0.04198102840017828
scene0_bio_dominated_0098.wav,0,bio_dominated,hen,church_bells,sea_waves,0.887609893990894,0.08975017791712914,0.022639928091976964
scene0_bio_dominated_0099.wav,0,bio_dominated,laughing,siren,water_drops,0.7143079366813335,0.21633641063012005,0.06935565268854649
scene0_bio_dominated_0100.wav,0,bio_dominated,breathing,vacuum_cleaner,sea_waves,0.8764532044470309,0.11772140310850858,0.0058253924444606284
scene0_bio_dominated_0101.wav,0,bio_dominated,sneezing,airplane,rain,0.9442414662025391,0.04946358136270791,0.0062949524347530785
scene0_bio_dominated_0102.wav,0,bio_dominated,frog,drinking_sipping,water_drops,0.7562499520420876,0.14355729729987174,0.1001927506580408
scene0_bio_dominated_0103.wav,0,bio_dominated,crickets,door_wood_knock,wind,0.9011356387833858,0.09851138437348222,0.00035297684313204765
scene0_bio_dominated_0104.wav,0,bio_dominated,laughing,pouring_water,sea_waves,0.5711471474623243,0.3234033663631684,0.10544948617450717
scene0_bio_dominated_0105.wav,0,bio_dominated,clapping,footsteps,rain,0.8230517670313942,0.08826524938406903,0.08868298358453677
scene0_bio_dominated_0106.wav,0,bio_dominated,sheep,keyboard_typing,sea_waves,0.891879914365101,0.008006286299175136,0.10011379933572387
scene0_bio_dominated_0107.wav,0,bio_dominated,frog,hand_saw,wind,0.8691904096030043,0.10661280755898003,0.024196782838015754
scene0_bio_dominated_0108.wav,0,bio_dominated,breathing,fireworks,thunderstorm,0.8830486409053483,0.09720678413782947,0.019744574956822126
scene0_bio_dominated_0109.wav,0,bio_dominated,coughing,clock_alarm,crackling_fire,0.8321288406478434,0.009333764442438415,0.15853739490971813
scene0_bio_dominated_0110.wav,0,bio_dominated,snoring,glass_breaking,crackling_fire,0.9120724458617723,0.07275319273987908,0.015174361398348516
scene0_bio_dominated_0111.wav,0,bio_dominated,crying_baby,door_wood_knock,rain,0.9042153074727962,0.09086352885068438,0.004921163676519373
scene0_bio_dominated_0112.wav,0,bio_dominated,snoring,siren,wind,0.9859820213426654,0.003412782484702588,0.010605196172632109
scene0_bio_dominated_0113.wav,0,bio_dominated,insects,car_horn,rain,0.8875085807179844,0.050930857583784094,0.06156056169823153
scene0_bio_dominated_0114.wav,0,bio_dominated,frog,toilet_flush,wind,0.8810570920428521,0.11716403666328132,0.0017788712938665197
scene0_bio_dominated_0115.wav,0,bio_dominated,pig,engine,thunderstorm,0.8323850956288916,0.06093514566603043,0.10667975870507795
scene0_bio_dominated_0116.wav,0,bio_dominated,insects,car_horn,wind,0.7635187919011307,0.18152680118726303,0.05495440691160618
scene0_bio_dominated_0117.wav,0,bio_dominated,rooster,siren,crackling_fire,0.9388345966573135,0.03900158017598205,0.02216382316670445
scene0_bio_dominated_0118.wav,0,bio_dominated,dog,train,wind,0.7178115742908179,0.21890677813696988,0.0632816475722122
scene0_bio_dominated_0119.wav,0,bio_dominated,sneezing,washing_machine,sea_waves,0.650062583421044,0.342268349020283,0.007669067558672848
scene0_bio_dominated_0120.wav,0,bio_dominated,hen,airplane,rain,0.7685302443233266,0.22736524670969419,0.004104508966979259
scene0_bio_dominated_0121.wav,0,bio_dominated,frog,vacuum_cleaner,rain,0.8217355729097572,0.07556617780691118,0.10269824928333164
scene0_bio_dominated_0122.wav,0,bio_dominated,frog,drinking_sipping,rain,0.8801234853880874,0.02098084240192487,0.09889567220998782
scene0_bio_dominated_0123.wav,0,bio_dominated,crickets,car_horn,sea_waves,0.8405625396287604,0.1398061064080868,0.019631353963152798
scene0_bio_dominated_0124.wav,0,bio_dominated,dog,church_bells,crackling_fire,0.8267868622496187,0.1461759402859603,0.0270371974644208
scene0_bio_dominated_0125.wav,0,bio_dominated,frog,door_wood_knock,rain,0.8901320825577691,0.027125886753061136,0.0827420306891698
scene0_bio_dominated_0126.wav,0,bio_dominated,breathing,pouring_water,thunderstorm,0.6692535153016982,0.3040642997057387,0.026682184992563255
scene0_bio_dominated_0127.wav,0,bio_dominated,breathing,pouring_water,sea_waves,0.7947082773940529,0.046778009829233906,0.15851371277671322
scene0_bio_dominated_0128.wav,0,bio_dominated,frog,engine,crackling_fire,0.6787473308674692,0.07940125167987322,0.24185141745265756
scene0_bio_dominated_0129.wav,0,bio_dominated,insects,church_bells,wind,0.9673924743556099,0.01580299957708475,0.016804526067305425
scene0_bio_dominated_0130.wav,0,bio_dominated,crickets,chainsaw,rain,0.6443288239525456,0.3049085435740663,0.05076263247338811
scene0_bio_dominated_0131.wav,0,bio_dominated,sheep,clock_tick,crackling_fire,0.6834615240766347,0.07000535662321827,0.24653311930014704
scene0_bio_dominated_0132.wav,0,bio_dominated,coughing,hand_saw,sea_waves,0.9292716737879102,0.02390582587699348,0.0468225003350964
scene0_bio_dominated_0133.wav,0,bio_dominated,hen,airplane,crackling_fire,0.9090592093936458,0.06177740937587587,0.029163381230478284
scene0_bio_dominated_0134.wav,0,bio_dominated,dog,engine,crackling_fire,0.7790797423623621,0.12161451089116583,0.09930574674647216
scene0_bio_dominated_0135.wav,0,bio_dominated,cow,clock_tick,sea_waves,0.9461175169582318,0.005282487738091774,0.04859999530367649
scene0_bio_dominated_0136.wav,0,bio_dominated,sheep,door_wood_creaks,sea_waves,0.9378584263570485,0.005528890648995459,0.05661268299395609
scene0_bio_dominated_0137.wav,0,bio_dominated,snoring,clock_alarm,crackling_fire,0.8382212978218976,0.05593715315092137,0.10584154902718096
scene0_bio_dominated_0138.wav,0,bio_dominated,cow,toilet_flush,sea_waves,0.9789382200769724,0.02032553880362489,0.0007362411194026177
scene0_bio_dominated_0139.wav,0,bio_dominated,sneezing,chainsaw,crackling_fire,0.7607060597718556,0.11397413036773334,0.125319809860411
scene0_bio_dominated_0140.wav,0,bio_dominated,rooster,fireworks,sea_waves,0.8472514247603141,0.026119638907210165,0.12662893633247568
scene0_bio_dominated_0141.wav,0,bio_dominated,chirping_birds,footsteps,crackling_fire,0.923855470798025,0.01602104753920395,0.06012348166277095
scene0_bio_dominated_0142.wav,0,bio_dominated,dog,airplane,thunderstorm,0.8353172961723702,0.1596146943319894,0.005068009495640595
scene0_bio_dominated_0143.wav,0,bio_dominated,clapping,mouse_click,thunderstorm,0.80717258064512,0.1402492739254833,0.05257814542939685
scene0_bio_dominated_0144.wav,0,bio_dominated,laughing,door_wood_creaks,water_drops,0.9240922484945212,0.03231071278064444,0.043597038724834315
scene0_bio_dominated_0145.wav,0,bio_dominated,pig,clock_alarm,wind,0.7530572952452834,0.10431454295925792,0.14262816179545862
scene0_bio_dominated_0146.wav,0,bio_dominated,crickets,keyboard_typing,crackling_fire,0.834467076188218,0.013664568071559979,0.151868355740222
scene0_bio_dominated_0147.wav,0,bio_dominated,crow,mouse_click,rain,0.6804861760941443,0.0467725445540858,0.27274127935176984
scene0_bio_dominated_0148.wav,0,bio_dominated,cat,car_horn,wind,0.9925462723021986,0.0005019251147127589,0.006951802583088567
scene0_bio_dominated_0149.wav,0,bio_dominated,sneezing,drinking_sipping,water_drops,0.9618376182217785,0.017665029811809386,0.02049735196641195
scene0_bio_dominated_0150.wav,0,bio_dominated,laughing,drinking_sipping,thunderstorm,0.9011039996921661,0.051976376446091856,0.04691962386174208
scene0_bio_dominated_0151.wav,0,bio_dominated,laughing,helicopter,water_drops,0.76506802168147,0.02885828927194383,0.20607368904658632
scene0_bio_dominated_0152.wav,0,bio_dominated,dog,washing_machine,wind,0.9227418055970811,0.033389643817961605,0.043868550584957436
scene0_bio_dominated_0153.wav,0,bio_dominated,sheep,helicopter,crackling_fire,0.7330746424209588,0.15719381504428706,0.10973154253475419
scene0_bio_dominated_0154.wav,0,bio_dominated,sheep,footsteps,sea_waves,0.8892098601959171,0.026850354634936454,0.0839397851691464
scene0_bio_dominated_0155.wav,0,bio_dominated,snoring,airplane,thunderstorm,0.8919063569727954,0.07290930956724326,0.03518433345996127
scene0_bio_dominated_0156.wav,0,bio_dominated,cat,hand_saw,water_drops,0.9043814447516999,0.09255418108664763,0.0030643741616524166
scene0_bio_dominated_0157.wav,0,bio_dominated,rooster,door_wood_creaks,wind,0.8385812872850046,0.011292222996369316,0.15012648971862608
scene0_bio_dominated_0158.wav,0,bio_dominated,laughing,toilet_flush,rain,0.8489389032059496,0.11144213767714456,0.039618959116905765
scene0_bio_dominated_0159.wav,0,bio_dominated,chirping_birds,airplane,rain,0.9761353808218811,0.01091827359465125,0.012946345583467465
scene0_bio_dominated_0160.wav,0,bio_dominated,dog,toilet_flush,crackling_fire,0.9134866252593039,0.061713194778528074,0.024800179962167913
scene0_bio_dominated_0161.wav,0,bio_dominated,sneezing,church_bells,sea_waves,0.9828298716656415,0.0004178664429650982,0.016752261891393415
scene0_bio_dominated_0162.wav,0,bio_dominated,sneezing,vacuum_cleaner,sea_waves,0.7452549374714554,0.09836218002754084,0.15638288250100377
scene0_bio_dominated_0163.wav,0,bio_dominated,chirping_birds,door_wood_creaks,sea_waves,0.9256986411607505,0.055233353852465576,0.019068004986784005
scene0_bio_dominated_0164.wav,0,bio_dominated,snoring,washing_machine,sea_waves,0.9121196657247264,0.07999486089996698,0.00788547337530664
scene0_bio_dominated_0165.wav,0,bio_dominated,coughing,clock_tick,sea_waves,0.743210997662365,0.025394237361749356,0.23139476497588565
scene0_bio_dominated_0166.wav,0,bio_dominated,pig,clock_tick,wind,0.6741669728518692,0.3193464217266999,0.006486605421430824
scene0_bio_dominated_0167.wav,0,bio_dominated,sneezing,toilet_flush,crackling_fire,0.8819912768582189,0.1166022961135279,0.001406427028253325
scene0_bio_dominated_0168.wav,0,bio_dominated,cat,airplane,rain,0.8051224972971897,0.09569001873578858,0.09918748396702183
scene0_bio_dominated_0169.wav,0,bio_dominated,laughing,brushing_teeth,sea_waves,0.9245886323669986,0.06172466963936274,0.013686697993638497
scene0_bio_dominated_0170.wav,0,bio_dominated,sheep,helicopter,wind,0.7995786754181827,0.0493804378355274,0.15104088674629004
scene0_bio_dominated_0171.wav,0,bio_dominated,dog,drinking_sipping,thunderstorm,0.6883072709187787,0.20258847789611467,0.10910425118510661
scene0_bio_dominated_0172.wav,0,bio_dominated,hen,keyboard_typing,crackling_fire,0.7925217759601013,0.003913130425155863,0.20356509361474265
scene0_bio_dominated_0173.wav,0,bio_dominated,cow,can_opening,rain,0.599291956680448,0.01763193631056345,0.3830761070089886
scene0_bio_dominated_0174.wav,0,bio_dominated,snoring,mouse_click,thunderstorm,0.8169404723514193,0.17375097060673186,0.009308557041848853
scene0_bio_dominated_0175.wav,0,bio_dominated,cat,car_horn,sea_waves,0.8897193078535997,0.06682293332531189,0.043457758821088585
scene0_bio_dominated_0176.wav,0,bio_dominated,sneezing,glass_breaking,sea_waves,0.8550026692046632,0.11991898391794163,0.025078346877395227
scene0_bio_dominated_0177.wav,0,bio_dominated,cow,car_horn,rain,0.9084908382858402,0.01701271913435428,0.07449644257980546
scene0_bio_dominated_0178.wav,0,bio_dominated,crying_baby,hand_saw,sea_waves,0.8756329502113066,0.027204134234334695,0.09716291555435876
scene0_bio_dominated_0179.wav,0,bio_dominated,sheep,toilet_flush,sea_waves,0.8589075493207602,0.10941950945428736,0.03167294122495252
scene0_bio_dominated_0180.wav,0,bio_dominated,cat,keyboard_typing,sea_waves,0.8853418383624184,0.03371843960349489,0.08093972203408661
scene0_bio_dominated_0181.wav,0,bio_dominated,coughing,door_wood_creaks,thunderstorm,0.7967131395378095,0.13767084885792008,0.06561601160427034
scene0_bio_dominated_0182.wav,0,bio_dominated,crickets,pouring_water,thunderstorm,0.9672229488857734,0.0013410874754042372,0.03143596363882227
scene0_bio_dominated_0183.wav,0,bio_dominated,chirping_birds,airplane,wind,0.8641824370247632,0.08323816569985913,0.0525793972753777
scene0_bio_dominated_0184.wav,0,bio_dominated,laughing,chainsaw,thunderstorm,0.6553290625811866,0.15123678868637583,0.19343414873243764
scene0_bio_dominated_0185.wav,0,bio_dominated,rooster,chainsaw,rain,0.9708984517576555,0.008534560744085198,0.02056698749825912
scene0_bio_dominated_0186.wav,0,bio_dominated,frog,vacuum_cleaner,water_drops,0.873936299923283,0.04399811239371675,0.08206558768300026
scene0_bio_dominated_0187.wav,0,bio_dominated,cat,glass_breaking,water_drops,0.5938846590051029,0.2045056415771982,0.20160969941769882
scene0_bio_dominated_0188.wav,0,bio_dominated,crickets,brushing_teeth,thunderstorm,0.8971477661401135,0.0012141744428405107,0.10163805941704603
scene0_bio_dominated_0189.wav,0,bio_dominated,chirping_birds,mouse_click,thunderstorm,0.7866934680688304,0.1060709180312877,0.10723561389988183
scene0_bio_dominated_0190.wav,0,bio_dominated,cat,clock_tick,thunderstorm,0.9213146490538251,0.019739795759266553,0.05894555518690835
scene0_bio_dominated_0191.wav,0,bio_dominated,crying_baby,footsteps,water_drops,0.9442998946333916,0.010116234044280472,0.04558387132232793
scene0_bio_dominated_0192.wav,0,bio_dominated,clapping,engine,thunderstorm,0.8963275976077499,0.031197149428413742,0.07247525296383626
scene0_bio_dominated_0193.wav,0,bio_dominated,breathing,door_wood_knock,water_drops,0.9204492697507063,0.012787533625224431,0.06676319662406942
scene0_bio_dominated_0194.wav,0,bio_dominated,insects,airplane,thunderstorm,0.8715545777029166,0.038708383940155786,0.08973703835692776
scene0_bio_dominated_0195.wav,0,bio_dominated,crow,drinking_sipping,crackling_fire,0.8608013712064904,0.13421389749616217,0.00498473129734744
scene0_bio_dominated_0196.wav,0,bio_dominated,pig,siren,crackling_fire,0.8645134182907118,0.009418676485289228,0.12606790522399894
scene0_bio_dominated_0197.wav,0,bio_dominated,snoring,door_wood_creaks,wind,0.8717450531337779,0.05290228639408292,0.07535266047213912
scene0_bio_dominated_0198.wav,0,bio_dominated,crickets,church_bells,thunderstorm,0.8886622827075836,0.06652059750193641,0.044817119790479934
scene0_bio_dominated_0199.wav,0,bio_dominated,chirping_birds,hand_saw,wind,0.9596869095123,0.03607520611949454,0.004237884368205569
scene0_bio_dominated_0200.wav,0,bio_dominated,laughing,hand_saw,rain,0.9023669832860569,0.09013304064693346,0.007499976067009606
scene0_bio_dominated_0201.wav,0,bio_dominated,crow,fireworks,water_drops,0.8421455608778773,0.10649850810175734,0.051355931020365425
scene0_bio_dominated_0202.wav,0,bio_dominated,coughing,drinking_sipping,thunderstorm,0.8815099118582612,0.0047961639870483805,0.11369392415469037
scene0_bio_dominated_0203.wav,0,bio_dominated,chirping_birds,brushing_teeth,crackling_fire,0.8824883643428124,0.039611502737442524,0.07790013291974493
