filename,scene_label,scene_name,bio_class,antro_class,geo_class,bio_proportion,antro_proportion,geo_proportion
scene0_bio_dominated_0025.wav,0,bio_dominated,pig,airplane,thunderstorm,0.8070084596732914,0.022934187956923,0.17005735236978553
scene0_bio_dominated_0026.wav,0,bio_dominated,cat,glass_breaking,wind,0.7834058776473242,0.16317156811252956,0.05342255424014629
scene0_bio_dominated_0027.wav,0,bio_dominated,insects,vacuum_cleaner,sea_waves,0.7623438393753788,0.20222196346763147,0.0354341971569899
scene0_bio_dominated_0028.wav,0,bio_dominated,frog,clock_alarm,rain,0.7469810422886284,0.10386782374734793,0.14915113396402357
scene0_bio_dominated_0029.wav,0,bio_dominated,crickets,chainsaw,sea_waves,0.8613188520946291,0.09396016860066977,0.04472097930470116
scene0_bio_dominated_0030.wav,0,bio_dominated,clapping,can_opening,crackling_fire,0.7215829576172382,0.1504111419851108,0.12800590039765103
scene0_bio_dominated_0031.wav,0,bio_dominated,crickets,chainsaw,thunderstorm,0.9428932912363999,0.004234430057872283,0.05287227870572777
scene0_bio_dominated_0032.wav,0,bio_dominated,crying_baby,mouse_click,wind,0.8703341380636633,0.10938448941012718,0.020281372526209568
scene0_bio_dominated_0033.wav,0,bio_dominated,laughing,mouse_click,rain,0.8210995203256313,0.13031934454720975,0.04858113512715885
scene0_bio_dominated_0034.wav,0,bio_dominated,crying_baby,chainsaw,rain,0.8161517972032657,0.1398706037837049,0.04397759901302929
scene0_bio_dominated_0035.wav,0,bio_dominated,breathing,airplane,wind,0.865433329481662,0.07898566537294707,0.05558100514539104
scene0_bio_dominated_0036.wav,0,bio_dominated,crickets,brushing_teeth,rain,0.8955401264790767,0.0573060379182535,0.04715383560266982
scene0_bio_dominated_0037.wav,0,bio_dominated,dog,drinking_sipping,rain,0.7964679602640565,0.1835885888452248,0.019943450890718657
scene0_bio_dominated_0038.wav,0,bio_dominated,sheep,glass_breaking,sea_waves,0.9158392497293205,0.019778201333599043,0.06438254893708051
scene0_bio_dominated_0039.wav,0,bio_dominated,frog,can_opening,crackling_fire,0.7466398707513332,0.0760223273602492,0.17733780188841755
scene0_bio_dominated_0040.wav,0,bio_dominated,insects,glass_breaking,rain,0.9227449283936031,0.046895561522247504,0.03035951008414945
scene0_bio_dominated_0041.wav,0,bio_dominated,cat,brushing_teeth,crackling_fire,0.7978733482244703,0.08085268096679477,0.12127397080873493
scene0_bio_dominated_0042.wav,0,bio_dominated,laughing,brushing_teeth,rain,0.9047877626071564,0.0008789952675569855,0.0943332421252866
scene0_bio_dominated_0043.wav,0,bio_dominated,snoring,brushing_teeth,water_drops,0.7996210914193382,0.18039861530894324,0.01998029327171844
scene0_bio_dominated_0044.wav,0,bio_dominated,clapping,train,wind,0.8246484008301219,0.022799220312728706,0.1525523788571494
scene0_bio_dominated_0045.wav,0,bio_dominated,cow,washing_machine,water_drops,0.802739566972166,0.09693754309800084,0.10032288992983328
scene0_bio_dominated_0046.wav,0,bio_dominated,hen,airplane,wind,0.8246634811553577,0.04552979517074756,0.12980672367389462
scene0_bio_dominated_0047.wav,0,bio_dominated,pig,car_horn,water_drops,0.9118908679896002,0.08700567254925382,0.0011034594611459938
scene0_bio_dominated_0048.wav,0,bio_dominated,frog,fireworks,sea_waves,0.7959843232793525,0.10870060073831675,0.09531507598233074
scene0_bio_dominated_0049.wav,0,bio_dominated,insects,keyboard_typing,sea_waves,0.7795289893943357,0.10826206842838522,0.11220894217727904
scene0_bio_dominated_0050.wav,0,bio_dominated,snoring,pouring_water,rain,0.9426649844799407,0.0559283239773999,0.0014066915426592342
scene0_bio_dominated_0051.wav,0,bio_dominated,crickets,door_wood_creaks,crackling_fire,0.8871171151519789,0.10035621580243075,0.012526669045590412
scene0_bio_dominated_0052.wav,0,bio_dominated,clapping,footsteps,wind,0.4269779788473822,0.35262951029329886,0.22039251085931902
scene0_bio_dominated_0053.wav,0,bio_dominated,cow,siren,wind,0.7327135798417896,0.13994876164331455,0.1273376585148958
scene0_bio_dominated_0054.wav,0,bio_dominated,chirping_birds,hand_saw,rain,0.8255383752174255,0.019708821875940603,0.15475280290663387
scene0_bio_dominated_0055.wav,0,bio_dominated,frog,door_wood_knock,crackling_fire,0.7597124484400485,0.1345814625659701,0.10570608899398154
scene0_bio_dominated_0056.wav,0,bio_dominated,insects,train,crackling_fire,0.8262919599926241,0.12595281289321333,0.0477552271141625
scene0_bio_dominated_0057.wav,0,bio_dominated,clapping,pouring_water,wind,0.8833181296048239,0.10900087433669227,0.007680996058483807
scene0_bio_dominated_0058.wav,0,bio_dominated,crickets,helicopter,water_drops,0.7290329081753717,0.19992769282621534,0.07103939899841291
scene0_bio_dominated_0059.wav,0,bio_dominated,sheep,glass_breaking,crackling_fire,0.9636726609457333,0.01332093418309087,0.023006404871175737
scene0_bio_dominated_0060.wav,0,bio_dominated,snoring,engine,crackling_fire,0.8173269494965747,0.06565548208744508,0.11701756841598021
scene0_bio_dominated_0061.wav,0,bio_dominated,cow,door_wood_creaks,wind,0.8455724041072697,0.07435789140697022,0.08006970448576003
scene0_bio_dominated_0062.wav,0,bio_dominated,sheep,washing_machine,sea_waves,0.9781944877421306,0.013374542984652819,0.00843096927321667
scene0_bio_dominated_0063.wav,0,bio_dominated,pig,washing_machine,thunderstorm,0.7949726993615371,0.017958821044294304,0.18706847959416856
scene0_bio_dominated_0064.wav,0,bio_dominated,frog,door_wood_knock,wind,0.8123762576546828,0.0722850793031013,0.11533866304221578
scene0_bio_dominated_0065.wav,0,bio_dominated,insects,car_horn,sea_waves,0.8608149534213788,0.046300652667871436,0.09288439391074972
scene0_bio_dominated_0066.wav,0,bio_dominated,chirping_birds,drinking_sipping,rain,0.930605917254694,0.0007638732479258173,0.06863020949738023
scene0_bio_dominated_0067.wav,0,bio_dominated,crickets,helicopter,sea_waves,0.4340777490908527,0.03362712569418839,0.5322951252149589
scene0_bio_dominated_0068.wav,0,bio_dominated,crying_baby,car_horn,thunderstorm,0.8816691836872197,0.10297319591510329,0.01535762039767706
scene0_bio_dominated_0069.wav,0,bio_dominated,snoring,brushing_teeth,water_drops,0.7608558125226426,0.23668476419585982,0.0024594232814976274
scene0_bio_dominated_0070.wav,0,bio_dominated,crickets,siren,sea_waves,0.8161497858832689,0.0957880550014982,0.08806215911523288
scene0_bio_dominated_0071.wav,0,bio_dominated,sheep,can_opening,sea_waves,0.8842693449643861,0.06994892607595624,0.04578172895965753
scene0_bio_dominated_0072.wav,0,bio_dominated,laughing,keyboard_typing,thunderstorm,0.667739183507266,0.3101100124840337,0.02215080400870038
scene0_bio_dominated_0073.wav,0,bio_dominated,crying_baby,glass_breaking,water_drops,0.9604217463634348,0.004291082954180632,0.035287170682384524
scene0_bio_dominated_0074.wav,0,bio_dominated,hen,keyboard_typing,sea_waves,0.88680218294619,0.10885365804554689,0.004344159008263062
scene0_bio_dominated_0075.wav,0,bio_dominated,laughing,airplane,thunderstorm,0.985560843849791,0.004275352971204563,0.01016380317900447
scene0_bio_dominated_0076.wav,0,bio_dominated,clapping,can_opening,sea_waves,0.8911917874902923,0.10483168135018417,0.003976531159523492
scene0_bio_dominated_0077.wav,0,bio_dominated,laughing,chainsaw,rain,0.8111915685343403,0.07108258219447809,0.11772584927118174
scene0_bio_dominated_0078.wav,0,bio_dominated,laughing,church_bells,wind,0.6447674126528942,0.2868491635129712,0.06838342383413468
scene0_bio_dominated_0079.wav,0,bio_dominated,hen,train,water_drops,0.7474848613658948,0.0014256483311730329,0.25108949030293226
scene0_bio_dominated_0080.wav,0,bio_dominated,chirping_birds,pouring_water,water_drops,0.8193137554140549,0.10764955730511797,0.07303668728082709
scene0_bio_dominated_0081.wav,0,bio_dominated,snoring,fireworks,wind,0.9095678904669858,0.029166532817524755,0.06126557671548949
scene0_bio_dominated_0082.wav,0,bio_dominated,chirping_birds,engine,thunderstorm,0.8267809333855701,0.16276334796029485,0.010455718654135047
scene0_bio_dominated_0083.wav,0,bio_dominated,frog,engine,thunderstorm,0.8956245073550851,0.04004456332089836,0.06433092932401668
scene0_bio_dominated_0084.wav,0,bio_dominated,dog,siren,rain,0.8025821908755222,0.11158955717746992,0.08582825194700806
scene0_bio_dominated_0085.wav,0,bio_dominated,cow,footsteps,wind,0.7499197739923603,0.03020570423703365,0.21987452177060607
scene0_bio_dominated_0086.wav,0,bio_dominated,hen,car_horn,water_drops,0.8241943378665065,0.016366193374705122,0.15943946875878814
scene0_bio_dominated_0087.wav,0,bio_dominated,cow,train,wind,0.7505165716223842,0.16541299448893831,0.08407043388867753
scene0_bio_dominated_0088.wav,0,bio_dominated,clapping,vacuum_cleaner,rain,0.9332193630060751,0.023608312263825367,0.04317232473009944
scene0_bio_dominated_0089.wav,0,bio_dominated,sneezing,clock_tick,water_drops,0.8370616912036505,0.13414327215259603,0.02879503664375352
scene0_bio_dominated_0090.wav,0,bio_dominated,crying_baby,toilet_flush,sea_waves,0.9206401360106001,0.07541388744576355,0.003945976543636286
scene0_bio_dominated_0091.wav,0,bio_dominated,breathing,engine,thunderstorm,0.9175381752121395,0.036205756242530494,0.04625606854533007
scene0_bio_dominated_0092.wav,0,bio_dominated,cow,vacuum_cleaner,rain,0.8648855309210319,0.026502245990932132,0.10861222308803603
scene0_bio_dominated_0093.wav,0,bio_dominated,cow,brushing_teeth,crackling_fire,0.909894838526327,0.08792295237359299,0.002182209100080118
scene0_bio_dominated_0094.wav,0,bio_dominated,rooster,brushing_teeth,sea_waves,0.5399853517624353,0.44676595710390593,0.013248691133658744
scene0_bio_dominated_0095.wav,0,bio_dominated,insects,hand_saw,crackling_fire,0.79973089974567,0.05190455467323836,0.14836454558109163
scene0_bio_dominated_0096.wav,0,bio_dominated,rooster,washing_machine,rain,0.6977357147434626,0.06583289060016649,0.2364313946563709
scene0_bio_dominated_0097.wav,0,bio_dominated,breathing,door_wood_knock,rain,0.96802878835415,0.014850969843855274,0.017120241801994826
scene0_bio_dominated_0098.wav,0,bio_dominated,frog,washing_machine,sea_waves,0.6255697440345783,0.35323407436128906,0.021196181604132534
scene0_bio_dominated_0099.wav,0,bio_dominated,coughing,train,rain,0.8899161429687203,0.06949773934663309,0.04058611768464653
scene0_bio_dominated_0100.wav,0,bio_dominated,crow,washing_machine,sea_waves,0.8419361239506353,0.15705585820511933,0.0010080178442455053
scene0_bio_dominated_0101.wav,0,bio_dominated,frog,mouse_click,thunderstorm,0.9644575000772707,0.02344119159978619,0.012101308322943118
scene0_bio_dominated_0102.wav,0,bio_dominated,snoring,washing_machine,sea_waves,0.7821158470729832,0.07096447210542263,0.1469196808215942
scene0_bio_dominated_0103.wav,0,bio_dominated,crow,keyboard_typing,water_drops,0.8089102193177239,0.08652633353596087,0.10456344714631514
scene0_bio_dominated_0104.wav,0,bio_dominated,pig,pouring_water,rain,0.915175245707768,0.015698925308497032,0.0691258289837351
scene0_bio_dominated_0105.wav,0,bio_dominated,snoring,car_horn,rain,0.7623606937990022,0.11849215318395795,0.11914715301703979
scene0_bio_dominated_0106.wav,0,bio_dominated,insects,glass_breaking,rain,0.7776803104300527,0.21132953270399563,0.010990156865951515
scene0_bio_dominated_0107.wav,0,bio_dominated,hen,brushing_teeth,crackling_fire,0.8893982301263428,0.09661325345869295,0.013988516414964278
scene0_bio_dominated_0108.wav,0,bio_dominated,rooster,toilet_flush,thunderstorm,0.8929527746620939,5.843710644018186e-05,0.10698878823146575
scene0_bio_dominated_0109.wav,0,bio_dominated,chirping_birds,mouse_click,sea_waves,0.7527422635574296,0.15044654500298107,0.09681119143958933
scene0_bio_dominated_0110.wav,0,bio_dominated,sneezing,brushing_teeth,water_drops,0.9406228711085801,0.02155287524768926,0.037824253643730675
scene0_bio_dominated_0111.wav,0,bio_dominated,crow,airplane,crackling_fire,0.829150226108201,0.07795178084693201,0.09289799304486707
scene0_bio_dominated_0112.wav,0,bio_dominated,crying_baby,siren,crackling_fire,0.76984835050556,0.15700184710288465,0.07314980239155522
scene0_bio_dominated_0113.wav,0,bio_dominated,sneezing,clock_alarm,wind,0.7897264790711708,0.13787800095656894,0.0723955199722602
scene0_bio_dominated_0114.wav,0,bio_dominated,sheep,hand_saw,sea_waves,0.912172076645523,0.02020038232230066,0.06762754103217639
scene0_bio_dominated_0115.wav,0,bio_dominated,rooster,chainsaw,water_drops,0.5583740905278126,0.2967864022324637,0.1448395072397236
scene0_bio_dominated_0116.wav,0,bio_dominated,hen,fireworks,crackling_fire,0.992072788505665,0.007850178230548805,7.703326378618167e-05
scene0_bio_dominated_0117.wav,0,bio_dominated,insects,chainsaw,water_drops,0.9254561363877939,0.07421662470160081,0.000327238910605205
scene0_bio_dominated_0118.wav,0,bio_dominated,rooster,can_opening,sea_waves,0.8118894676623946,0.031799806363583254,0.1563107259740221
scene0_bio_dominated_0119.wav,0,bio_dominated,laughing,door_wood_creaks,rain,0.9618416033338989,0.019932320848105735,0.01822607581799531
scene0_bio_dominated_0120.wav,0,bio_dominated,coughing,clock_tick,sea_waves,0.9619187356109166,0.01592968372120567,0.02215158066787764
scene0_bio_dominated_0121.wav,0,bio_dominated,cow,chainsaw,wind,0.7806618413930865,0.029150126816208148,0.19018803179070543
scene0_bio_dominated_0122.wav,0,bio_dominated,cow,vacuum_cleaner,thunderstorm,0.8288467721676458,0.005165972709857063,0.16598725512249726
scene0_bio_dominated_0123.wav,0,bio_dominated,sheep,toilet_flush,sea_waves,0.8351022748054265,0.09750623016669802,0.06739149502787542
scene0_bio_dominated_0124.wav,0,bio_dominated,cat,siren,rain,0.779190156015203,0.048214990533966086,0.17259485345083084
scene0_bio_dominated_0125.wav,0,bio_dominated,snoring,car_horn,water_drops,0.727604981486594,0.04854702760887267,0.22384799090453336
scene0_bio_dominated_0126.wav,0,bio_dominated,frog,washing_machine,water_drops,0.8475037153368227,0.13859543633366286,0.013900848329514486
scene0_bio_dominated_0127.wav,0,bio_dominated,laughing,vacuum_cleaner,rain,0.9541684106762783,0.006187304938046052,0.039644284385675604
scene0_bio_dominated_0128.wav,0,bio_dominated,rooster,vacuum_cleaner,crackling_fire,0.7298826729420548,0.008638851039725122,0.26147847601822005
scene0_bio_dominated_0129.wav,0,bio_dominated,clapping,can_opening,water_drops,0.8334944156423882,0.1273938559619349,0.039111728395676865
scene0_bio_dominated_0130.wav,0,bio_dominated,coughing,toilet_flush,sea_waves,0.9300176696787378,0.014264238853137908,0.05571809146812429
scene0_bio_dominated_0131.wav,0,bio_dominated,clapping,engine,thunderstorm,0.7564219605662261,0.10806759914157896,0.13551044029219494
scene0_bio_dominated_0132.wav,0,bio_dominated,sheep,pouring_water,wind,0.9176809905558343,0.022779051426479194,0.05953995801768651
scene0_bio_dominated_0133.wav,0,bio_dominated,sheep,mouse_click,wind,0.8350420301805662,0.13411341411460237,0.030844555704831342
scene0_bio_dominated_0134.wav,0,bio_dominated,pig,can_opening,water_drops,0.9069383613272576,0.030040126845015117,0.06302151182772738
scene0_bio_dominated_0135.wav,0,bio_dominated,cow,toilet_flush,wind,0.7344032178702077,0.028046300127729056,0.2375504820020632
scene0_bio_dominated_0136.wav,0,bio_dominated,clapping,clock_tick,water_drops,0.8387625435669467,0.03385059729270172,0.1273868591403515
scene0_bio_dominated_0137.wav,0,bio_dominated,laughing,clock_tick,sea_waves,0.9409593748096856,0.0529374718972453,0.006103153293069093
scene0_bio_dominated_0138.wav,0,bio_dominated,frog,fireworks,water_drops,0.9624110946312363,0.02479761946219809,0.012791285906565633
scene0_bio_dominated_0139.wav,0,bio_dominated,crickets,clock_tick,sea_waves,0.5955772020876617,0.00703709062555301,0.3973857072867853
scene0_bio_dominated_0140.wav,0,bio_dominated,frog,drinking_sipping,wind,0.9319025117583478,0.013043797630788662,0.05505369061086339
scene0_bio_dominated_0141.wav,0,bio_dominated,sneezing,mouse_click,wind,0.8601143331349457,0.05444281226240737,0.08544285460264699
scene0_bio_dominated_0142.wav,0,bio_dominated,crow,car_horn,thunderstorm,0.8917566571606135,0.04764732912631109,0.06059601371307547
scene0_bio_dominated_0143.wav,0,bio_dominated,laughing,train,sea_waves,0.9300969656629209,0.049520498202010224,0.020382536135068945
scene0_bio_dominated_0144.wav,0,bio_dominated,clapping,airplane,wind,0.8422107844437657,0.03537260663417758,0.1224166089220566
scene0_bio_dominated_0145.wav,0,bio_dominated,coughing,vacuum_cleaner,sea_waves,0.9153986836329804,0.06304536379572614,0.021555952571293245
scene0_bio_dominated_0146.wav,0,bio_dominated,chirping_birds,clock_tick,sea_waves,0.858816351049541,0.06090632668066752,0.0802773222697914
scene0_bio_dominated_0147.wav,0,bio_dominated,rooster,engine,water_drops,0.8120767501268135,0.15230373835932048,0.035619511513866275
scene0_bio_dominated_0148.wav,0,bio_dominated,frog,church_bells,sea_waves,0.866314015529298,0.13086799508766211,0.0028179893830399395
scene0_bio_dominated_0149.wav,0,bio_dominated,sneezing,washing_machine,rain,0.6882369032236292,0.09663367394227429,0.2151294228340965
scene0_bio_dominated_0150.wav,0,bio_dominated,pig,can_opening,sea_waves,0.7369311766376568,0.04924281357596802,0.21382600978637503
scene0_bio_dominated_0151.wav,0,bio_dominated,sneezing,door_wood_knock,rain,0.6628595814834783,0.32578605638395314,0.011354362132568569
scene0_bio_dominated_0152.wav,0,bio_dominated,sneezing,church_bells,crackling_fire,0.6419266422108859,0.3258862532195227,0.03218710456959134
scene0_bio_dominated_0153.wav,0,bio_dominated,crickets,engine,wind,0.9008846368254663,0.09083541045583278,0.008279952718700932
scene0_bio_dominated_0154.wav,0,bio_dominated,rooster,car_horn,sea_waves,0.9497195330357772,0.038576508824072646,0.011703958140150246
scene0_bio_dominated_0155.wav,0,bio_dominated,sneezing,vacuum_cleaner,thunderstorm,0.8248994694102295,0.16502597583521433,0.010074554754556377
scene0_bio_dominated_0156.wav,0,bio_dominated,cat,keyboard_typing,water_drops,0.924971922356877,0.039730625260214945,0.035297452382908046
scene0_bio_dominated_0157.wav,0,bio_dominated,laughing,footsteps,wind,0.5522250596416968,0.27704526367053833,0.17072967668776487
scene0_bio_dominated_0158.wav,0,bio_dominated,rooster,can_opening,water_drops,0.9051205981344731,0.03957253393286287,0.05530686793266409
scene0_bio_dominated_0159.wav,0,bio_dominated,laughing,glass_breaking,rain,0.9058744164723035,0.09176530602173354,0.0023602775059630146
scene0_bio_dominated_0160.wav,0,bio_dominated,coughing,clock_alarm,crackling_fire,0.9048098890382532,0.06211405593193152,0.03307605502981523
scene0_bio_dominated_0161.wav,0,bio_dominated,cat,car_horn,sea_waves,0.7302631566436801,0.14397581296092465,0.12576103039539524
scene0_bio_dominated_0162.wav,0,bio_dominated,rooster,siren,water_drops,0.9058389574764776,0.08890751501133036,0.005253527512191942
scene0_bio_dominated_0163.wav,0,bio_dominated,pig,clock_alarm,wind,0.8106086157149613,0.04450530996120377,0.14488607432383502
scene0_bio_dominated_0164.wav,0,bio_dominated,frog,engine,wind,0.885574426163082,0.011119463703122931,0.10330611013379508
scene0_bio_dominated_0165.wav,0,bio_dominated,coughing,door_wood_creaks,water_drops,0.9607535692494713,0.033267751842119914,0.00597867890840874
scene0_bio_dominated_0166.wav,0,bio_dominated,frog,hand_saw,water_drops,0.8244624211630397,0.015043700096653335,0.1604938787403068
scene0_bio_dominated_0167.wav,0,bio_dominated,hen,pouring_water,water_drops,0.9290675146208676,0.054369566025946094,0.016562919353186385
scene0_bio_dominated_0168.wav,0,bio_dominated,crickets,engine,crackling_fire,0.8934958379209004,0.10491841757500939,0.0015857445040900078
scene0_bio_dominated_0169.wav,0,bio_dominated,insects,hand_saw,crackling_fire,0.8094595310394516,0.1565550714541601,0.033985397506388466
scene0_bio_dominated_0170.wav,0,bio_dominated,snoring,chainsaw,crackling_fire,0.8493516281100184,0.11183568488728618,0.038812687002695224
scene0_bio_dominated_0171.wav,0,bio_dominated,snoring,helicopter,crackling_fire,0.9207254632511788,0.06659456893179048,0.012679967817030893
scene0_bio_dominated_0172.wav,0,bio_dominated,rooster,fireworks,thunderstorm,0.7763410451526219,0.07831798049165377,0.14534097435572443
scene0_bio_dominated_0173.wav,0,bio_dominated,crying_baby,chainsaw,rain,0.9472757478969269,0.016277813390332053,0.03644643871274105
scene0_bio_dominated_0174.wav,0,bio_dominated,crickets,church_bells,thunderstorm,0.9431752091289131,0.0419483498380296,0.014876441033057344
scene0_bio_dominated_0175.wav,0,bio_dominated,pig,pouring_water,rain,0.839600039301427,0.14129985270625994,0.019100107992313063
scene0_bio_dominated_0176.wav,0,bio_dominated,frog,washing_machine,sea_waves,0.8692056022273131,0.03665149148901785,0.09414290628366906
scene0_bio_dominated_0177.wav,0,bio_dominated,cow,siren,wind,0.8341000515825674,0.00044357925830246746,0.16545636915913017
scene0_bio_dominated_0178.wav,0,bio_dominated,cat,footsteps,crackling_fire,0.7446121186881294,0.10738572830615402,0.14800215300571665
scene0_bio_dominated_0179.wav,0,bio_dominated,breathing,airplane,rain,0.9074620178891378,0.010599499339243265,0.08193848277161894
scene0_bio_dominated_0180.wav,0,bio_dominated,snoring,door_wood_creaks,wind,0.6380691473167256,0.21455898355711636,0.1473718691261579
scene0_bio_dominated_0181.wav,0,bio_dominated,coughing,washing_machine,sea_waves,0.854267514873433,0.05411941290408314,0.09161307222248388
scene0_bio_dominated_0182.wav,0,bio_dominated,chirping_birds,door_wood_knock,thunderstorm,0.8099054995259316,0.1695993582216256,0.020495142252442734
scene0_bio_dominated_0183.wav,0,bio_dominated,snoring,pouring_water,thunderstorm,0.8739749764774635,0.10673450073557456,0.01929052278696206
scene0_bio_dominated_0184.wav,0,bio_dominated,hen,drinking_sipping,water_drops,0.706117389962077,0.03135704338050619,0.26252556665741694
scene0_bio_dominated_0185.wav,0,bio_dominated,hen,glass_breaking,water_drops,0.7861399846503215,0.08193002010508905,0.1319299952445894
scene0_bio_dominated_0186.wav,0,bio_dominated,coughing,toilet_flush,rain,0.8088999724066914,0.10884810708960813,0.08225192050370042
scene0_bio_dominated_0187.wav,0,bio_dominated,sheep,vacuum_cleaner,sea_waves,0.92433994844368,0.01710439767065771,0.05855565388566248
scene0_bio_dominated_0188.wav,0,bio_dominated,laughing,washing_machine,crackling_fire,0.6663450684608325,0.12448513661003485,0.20916979492913254
scene0_bio_dominated_0189.wav,0,bio_dominated,dog,hand_saw,water_drops,0.918741023864505,0.028931171523944525,0.052327804611550476
scene0_bio_dominated_0190.wav,0,bio_dominated,cat,mouse_click,water_drops,0.8341325081559712,0.11483515626841212,0.051032335575616594
scene0_bio_dominated_0191.wav,0,bio_dominated,chirping_birds,pouring_water,wind,0.9047425882339412,0.039772708869837546,0.05548470289622113
scene0_bio_dominated_0192.wav,0,bio_dominated,sheep,vacuum_cleaner,thunderstorm,0.6277060960710035,0.1718441098312305,0.20044979409776617
scene0_bio_dominated_0193.wav,0,bio_dominated,coughing,airplane,crackling_fire,0.9213247740018093,0.07380827692048027,0.004866949077710406
scene0_bio_dominated_0194.wav,0,bio_dominated,insects,hand_saw,water_drops,0.920588019276997,0.05879850089592276,0.02061347982708004
scene0_bio_dominated_0195.wav,0,bio_dominated,crickets,washing_machine,water_drops,0.9290828652288633,0.008530896560195983,0.06238623821094071
scene0_bio_dominated_0196.wav,0,bio_dominated,cow,engine,rain,0.8807511860531816,0.09023261770038399,0.029016196246434433
scene0_bio_dominated_0197.wav,0,bio_dominated,hen,engine,rain,0.7489667604647429,0.1689469854620483,0.0820862540732088
scene0_bio_dominated_0198.wav,0,bio_dominated,insects,pouring_water,sea_waves,0.8086044029737952,0.1386917181183356,0.05270387890786922
scene0_bio_dominated_0199.wav,0,bio_dominated,frog,helicopter,wind,0.7741265812264315,0.05606360733013704,0.16980981144343146
scene0_bio_dominated_0200.wav,0,bio_dominated,rooster,footsteps,wind,0.7462735320371161,0.24157636615676717,0.012150101806116718
scene0_bio_dominated_0201.wav,0,bio_dominated,clapping,pouring_water,rain,0.7745367321387431,0.08284324783476593,0.14262002002649096
scene0_bio_dominated_0202.wav,0,bio_dominated,cat,vacuum_cleaner,crackling_fire,0.6702386980567698,0.26247383926403245,0.06728746267919765
scene0_bio_dominated_0203.wav,0,bio_dominated,pig,keyboard_typing,thunderstorm,0.893462392908596,0.10555302776018544,0.000984579331218445
scene0_bio_dominated_0204.wav,0,bio_dominated,cow,hand_saw,rain,0.8443306336736891,0.12605275368531826,0.02961661264099269
